,R2,RMSE,MSLE,MEDAE,MAE,EVS,10kf_R2,10kf_RMSE,10kf_MSLE,10kf_MEDAE,10kf_MAE,10kf_EVS,R2_sort,RMSE_sort,MSLE_sort,MEDAE_sort,MAE_sort,EVS_sort,10kf_R2_sort,10kf_RMSE_sort,10kf_MSLE_sort,10kf_MEDAE_sort,10kf_MAE_sort,10kf_EVS_sort,sort_score
ExtraTreesRegressor(),0.9410168867591193,41.78169331178429,0.019734636265790202,16.860000000000014,29.849600000000006,0.9461192875612824,0.5305100771427191,-70.25298423810176,0.0380308355067754,-42.4535,-52.716089743589734,0.6711797846423879,0,0,3,0,0,0,0,0,0,1,0,1,2
"XGBRegressor(base_score=None, booster=None, callbacks=None,
             colsample_bylevel=None, colsample_bynode=None,
             colsample_bytree=None, early_stopping_rounds=None,
             enable_categorical=False, eval_metric=None, feature_types=None,
             gamma=None, gpu_id=None, grow_policy=None, importance_type=None,
             interaction_constraints=None, learning_rate=0.11, max_bin=None,
             max_cat_threshold=None, max_cat_to_onehot=None,
             max_delta_step=None, max_depth=None, max_leaves=None,
             min_child_weight=None, missing=nan, monotone_constraints=None,
             n_estimators=650, n_jobs=None, num_parallel_tree=None,
             predictor=None, random_state=None, ...)",0.8839394297081105,58.609031007724354,0.027196924755011266,27.061141967773438,42.9650390625,0.8859175001051506,0.4479749732358284,-73.9750620163391,0.04030063643635536,-42.05771331787109,-54.581463686625156,0.6351337628789975,6,6,5,3,5,7,4,1,1,0,1,6,13
<catboost.core.CatBoostRegressor object at 0x0000023A780EA820>,0.9065836641774696,52.581576779458324,0.01884309052579304,36.415595210017784,41.50596934769308,0.9127396560086143,0.42015160998561035,-75.95239184809157,0.04642566327582131,-51.3044839977088,-59.67281928247976,0.6572307811878648,2,2,2,11,4,3,6,2,3,3,2,3,19
"SVR(C=1.6, cache_size=2000, epsilon=0.08, gamma=4, kernel='poly')",0.888363924112733,57.48102080632112,0.160193700506022,40.41658214303948,47.02425582069339,0.903664923056521,0.5034600240295245,-77.17308207407947,0.07933938760803835,-50.79650689311992,-60.507873870493015,0.6523612106080275,5,5,13,14,8,4,1,3,12,2,3,5,26
AdaBoostRegressor(),0.8632180894486696,63.62627875798415,0.02319043338298911,35.5,47.93154947626406,0.880193640043701,0.44191083986807966,-77.69034994255134,0.05194469791137615,-56.92365445951107,-65.24693183409244,0.6647462199005032,9,9,4,10,12,9,5,5,6,9,9,2,36
"MLPRegressor(alpha=0.1, hidden_layer_sizes=(50, 8), max_iter=60, solver='lbfgs')",0.9250510871470969,47.09825968369353,0.16079955672731827,39.95157828851643,38.6542540534932,0.9383646421513113,0.4745404614409606,-77.6892767818204,0.05488837286248691,-59.04958330425942,-61.34592943144031,0.6333103112846423,1,1,14,13,1,1,3,4,7,12,4,7,37
"KNeighborsRegressor(n_neighbors=4, weights='distance')",0.856797028783961,65.10258084354872,0.04758989345382071,26.771367859675593,47.48236186128919,0.8569806307987999,0.4971185519187154,-85.43946218442609,0.058881673911610435,-57.01036878415111,-65.40615170269112,0.7112240814583857,11,11,10,2,10,13,2,10,8,10,10,0,40
GradientBoostingRegressor(),0.8997161059136553,54.48008617125196,0.013855892493287529,29.85103321575184,40.753461060786385,0.9130755273393257,0.3232723675737838,-79.52264494892407,0.04581732037793508,-52.3483387815369,-63.89827695065037,0.553714288023641,3,3,0,4,3,2,13,6,2,4,6,11,42
"RandomForestRegressor(max_depth=18, min_samples_split=5, n_estimators=50)",0.866666433163194,62.81913321286969,0.02853216147983678,34.44733333333335,45.51755490287492,0.8751310473262782,0.3560373371875106,-81.59485492258872,0.048224653669402165,-52.492657503607504,-64.56863766048767,0.5858285091112607,8,8,6,9,6,10,11,7,4,5,8,10,45
BaggingRegressor(),0.8190011679110545,73.19140386684764,0.04954654219428509,30.899999999999977,46.48,0.8319174640868972,0.36118559095984837,-83.47983239481657,0.05118717999089678,-57.11500000000001,-62.42999999999999,0.5433461678782182,14,14,11,5,7,14,10,9,5,11,5,12,52
LGBMRegressor(),0.829370788057124,71.06387473198379,0.033781191385936486,24.324193560031517,47.841917145501284,0.8686968668385407,0.36764296099835525,-82.72223012346782,0.061804233491618954,-55.72620608300347,-63.987302679957736,0.5004023139560433,13,13,8,1,11,12,9,8,9,7,7,13,53
"Lasso(alpha=0.1, max_iter=4000)",0.8719977436979044,61.55041756531065,0.035804469541660874,33.31721907648648,47.45828072071979,0.8874231875852819,0.39893170257882843,-87.91232626356381,0.06660153810902769,-56.54661778795234,-69.95699198384482,0.6291818285554113,7,7,9,7,9,6,8,11,10,8,11,8,56
LinearRegression(),0.8567237798258637,65.1192288450857,0.05100019667629234,36.46864480763361,48.99827666742567,0.870171770963647,0.4053042649297969,-88.47328332497149,0.06793711711056441,-55.61067624387822,-70.65071060764163,0.6186947031497405,12,12,12,12,13,11,7,12,11,6,12,9,57
Ridge(),0.8592377291607249,64.54540397318559,0.032957443865775496,33.798926446931205,50.17874325693414,0.8816528146541066,0.3462716087128467,-88.89224662008668,0.08014554620697024,-59.765973723421006,-71.71719563039349,0.6559111759303218,10,10,7,8,14,8,12,13,13,13,13,4,68
DecisionTreeRegressor(),0.8993822786310118,54.57068810268018,0.015913053719839136,31.0,40.36,0.8998498430964152,-0.1541742003866417,-109.95454771905783,0.10015400493629081,-63.3,-76.87307692307692,0.3051712432779309,4,4,1,6,2,5,14,14,14,14,14,14,84
