,R2,RMSE,MSLE,MEDAE,MAE,EVS,10kf_R2,10kf_RMSE,10kf_MSLE,10kf_MEDAE,10kf_MAE,10kf_EVS,R2_sort,RMSE_sort,MSLE_sort,MEDAE_sort,MAE_sort,EVS_sort,10kf_R2_sort,10kf_RMSE_sort,10kf_MSLE_sort,10kf_MEDAE_sort,10kf_MAE_sort,10kf_EVS_sort,sort_score
<catboost.core.CatBoostRegressor object at 0x0000020A044A9DF0>,0.6383387811666075,2.9577794114989167,0.02489081382368764,1.1168085163581551,1.9934429619892955,0.6402899707979123,0.7029146241678662,-2.781338510489261,0.021447477326091077,-1.340063890092138,-1.9372695465592102,0.7114980301716828,2,2,3,0,1,3,0,0,0,1,0,0,1
"XGBRegressor(base_score=None, booster=None, callbacks=None,
             colsample_bylevel=None, colsample_bynode=None,
             colsample_bytree=None, early_stopping_rounds=None,
             enable_categorical=False, eval_metric=None, feature_types=None,
             gamma=None, gpu_id=None, grow_policy=None, importance_type=None,
             interaction_constraints=None, learning_rate=0.09, max_bin=None,
             max_cat_threshold=None, max_cat_to_onehot=None,
             max_delta_step=None, max_depth=None, max_leaves=None,
             min_child_weight=None, missing=nan, monotone_constraints=None,
             n_estimators=350, n_jobs=None, num_parallel_tree=None,
             predictor=None, random_state=None, ...)",0.6290440143563669,2.9955460641097074,0.02527794799871032,1.155598831176757,1.9832028076496528,0.6309827851005507,0.6834847840738266,-2.868309199934849,0.023233364111209055,-1.2799478397369386,-1.9408574902976767,0.6928881098030473,4,4,4,1,0,4,1,1,2,0,1,1,6
"RandomForestRegressor(max_depth=14, n_estimators=200)",0.6467005613772129,2.9233868189468497,0.023277163490946814,1.5886000000000138,2.210648246750377,0.649872611090113,0.6594112557704654,-3.0075057027995324,0.02355275540640956,-1.5578414157231555,-2.1937474998292403,0.6698343886605089,0,0,2,3,4,0,2,3,3,3,3,2,16
ExtraTreesRegressor(),0.6090713720275555,3.0751304835487963,0.02682729312028155,1.59239999999998,2.191423404255318,0.6136053404695982,0.6584584302128611,-3.053554407136739,0.023838233713482638,-1.387704999999997,-2.1061839130434774,0.6641827016313232,5,5,5,4,2,5,3,4,4,2,2,4,19
GradientBoostingRegressor(),0.6438091186916328,2.9353251073274813,0.02198157393627855,1.8616344919865782,2.2923324486287466,0.6439773952336618,0.6537121934023412,-2.9403434736537526,0.022914679874919384,-1.7522364987706076,-2.2135293098163618,0.6687386709290954,1,1,0,6,5,1,4,2,1,6,4,3,20
LGBMRegressor(),0.47821071416562577,3.552731522764118,0.030195937716480187,2.5118651347460705,2.8078029360557846,0.4811638312640807,0.622215695632623,-3.1512243817860255,0.024931868443856222,-1.7490471363660944,-2.3141169620960755,0.6355060173428676,10,10,8,10,9,10,5,6,5,5,5,5,31
BaggingRegressor(),0.6353764598204359,2.9698681064552264,0.0221572487871735,1.517000000000003,2.204602836879433,0.6417429575314468,0.6065144250536896,-3.073466533891367,0.025605834479270444,-1.5992000000000004,-2.316655253623188,0.6083544712127628,3,3,1,2,3,2,6,5,6,4,6,6,33
"SVR(cache_size=3000, epsilon=0.09, gamma=1, kernel='poly')",0.5428524822070125,3.3253931189249304,0.027165088683438282,2.0968492048141485,2.5977232293054677,0.5551328810590711,0.5823350566169059,-3.194172843226274,0.02691177422293999,-1.8970273177501333,-2.4397983397281116,0.5909389868682805,6,6,6,7,7,6,7,7,7,7,7,7,42
"MLPRegressor(activation='tanh', alpha=0.1, hidden_layer_sizes=(70, 9),
             max_iter=60, solver='lbfgs')",0.5102623113233479,3.4418867339930146,0.030746662868076344,2.354690846953428,2.8009380605361924,0.510266963184659,0.408754619527833,-3.5978302019251873,0.03366329044228221,-2.130455710285741,-2.813971325945711,0.49285134690829613,8,8,9,8,8,8,9,9,8,9,9,9,53
AdaBoostRegressor(),0.47824282557446096,3.552622201844009,0.03222893714170305,2.4110666666666525,2.860344651369443,0.487874766253532,0.504641914184223,-3.494111483207636,0.03418535036204042,-2.534759057613976,-2.8442294696091595,0.5274639931839874,9,9,10,9,10,9,8,8,9,10,10,8,53
DecisionTreeRegressor(),0.5410751718350344,3.3318511243591935,0.028605062502868425,1.5999999999999996,2.458936170212766,0.5462507534442622,0.393938446201813,-3.7787847089787467,0.038730036345542465,-1.9394999999999993,-2.7508514492753617,0.4292151459759831,7,7,7,5,6,7,10,10,10,8,8,10,56
"KNeighborsRegressor(n_neighbors=21, p=1, weights='distance')",0.2017324766902987,4.394293303759374,0.05285855574551514,2.7376295673824558,3.531403244600871,0.20225936498443786,0.35196128903465096,-4.090978618255904,0.042639343263996266,-2.7132410962077533,-3.2781834300478025,0.3595975074410497,11,11,11,11,11,11,11,11,11,11,11,11,66
Ridge(),-0.05247659689930617,5.045695460492023,0.06068038388577541,3.2130203173138696,4.02323799182167,-0.029683232616816158,0.17150123909483467,-4.635427278910427,0.05409072070222885,-3.4000486134257857,-3.734601941686651,0.18834104524154063,13,13,12,13,12,13,12,12,12,12,12,12,72
LinearRegression(),-0.18222523936808233,5.347673998718988,0.06843793073529574,3.0764646208903272,4.283927444971718,-0.16599197190603987,0.1387085478090467,-4.713281552928807,0.055610527268465965,-3.420894220533716,-3.7940327327115115,0.16027469987154833,14,14,14,12,14,14,13,13,13,13,13,13,78
Lasso(),-0.023703987203590238,4.9762479100864025,0.06099957364660442,3.7038378378378383,4.051753881541116,3.3306690738754696e-16,-0.013752220384445235,-5.190377416396575,0.06593658018042584,-3.935011363636363,-4.308192951284985,3.3306690738754695e-17,12,12,13,14,13,12,14,14,14,14,14,14,84
