,R2,RMSE,MSLE,MEDAE,MAE,EVS,10kf_R2,10kf_RMSE,10kf_MSLE,10kf_MEDAE,10kf_MAE,10kf_EVS,R2_sort,RMSE_sort,MSLE_sort,MEDAE_sort,MAE_sort,EVS_sort,10kf_R2_sort,10kf_RMSE_sort,10kf_MSLE_sort,10kf_MEDAE_sort,10kf_MAE_sort,10kf_EVS_sort,sort_score
"XGBRegressor(base_score=None, booster=None, callbacks=None,
             colsample_bylevel=None, colsample_bynode=None,
             colsample_bytree=None, early_stopping_rounds=None,
             enable_categorical=False, eval_metric=None, feature_types=None,
             gamma=None, gpu_id=None, grow_policy=None, importance_type=None,
             interaction_constraints=None, learning_rate=0.03, max_bin=None,
             max_cat_threshold=None, max_cat_to_onehot=None,
             max_delta_step=None, max_depth=None, max_leaves=None,
             min_child_weight=None, missing=nan, monotone_constraints=None,
             n_estimators=350, n_jobs=None, num_parallel_tree=None,
             predictor=None, random_state=None, ...)",0.8765943507165221,1.8945996726100058,0.009559826627347251,0.8715656280517585,1.3177147909935483,0.8814162902995402,0.7263314732245181,-2.633896853339779,0.018095205999345478,-1.166610340118408,-1.7817875025445133,0.735840001303952,0,0,0,0,0,0,1,0,0,1,0,1,3
<catboost.core.CatBoostRegressor object at 0x0000020A04C9EA00>,0.8516453390999292,2.0773062838743654,0.011325199522917944,1.0938595899269785,1.5163447534146037,0.8526914598085621,0.7285765943795928,-2.6352689495107087,0.018120573568145372,-1.1358657629754545,-1.787117503641482,0.7401652606268212,1,1,1,2,1,1,0,1,1,0,1,0,3
GradientBoostingRegressor(),0.8290497332450902,2.2298971304694533,0.013699049500657963,1.3932043124983942,1.7122535956315268,0.8290850763201414,0.663513694257655,-2.8595401670988374,0.02083234288171992,-1.47840385386186,-2.0899088290776686,0.6809596791533282,3,3,3,5,4,3,2,2,2,4,3,3,16
ExtraTreesRegressor(),0.8443525318001223,2.127751805035018,0.012362381250797692,0.9247999999999976,1.516408510638294,0.8498827918050734,0.6602673594868111,-2.935400225440839,0.022578049622625843,-1.3063350000000038,-1.9892846014492769,0.6752737841159456,2,2,2,1,2,2,4,3,4,2,2,4,19
"RandomForestRegressor(max_depth=18, n_estimators=350)",0.8182603961450587,2.2991892794086444,0.014701471642775264,1.24977142857146,1.690391482607232,0.8195373851415279,0.6620485603105017,-2.943574746159093,0.0224538977997297,-1.4152714625850196,-2.114844746419943,0.6814500367643793,4,4,4,3,3,4,3,4,3,3,4,2,19
BaggingRegressor(),0.7878497167000114,2.4841152745795694,0.016544955267567545,1.2800000000000011,1.8003475177304964,0.7945561154563892,0.6058515319442623,-3.082638122404198,0.024390689520459283,-1.4787333333333341,-2.3136055555555557,0.6207220644868774,5,5,5,4,5,5,6,5,6,5,6,6,34
LGBMRegressor(),0.6896874155038633,3.004343814505636,0.0225619054191153,1.577316649533234,2.218071301471034,0.6912694567359763,0.6313443351741004,-3.0936749345032615,0.023790568126158956,-1.7767344576439463,-2.3094425070706577,0.6398740916974064,6,6,6,6,6,6,5,6,5,8,5,5,34
"SVR(cache_size=3000, epsilon=0.01, gamma=1, kernel='poly')",0.6111545165960993,3.3630898217643193,0.029090662050061927,1.8799968031931904,2.5509661765410825,0.6124443420042118,0.4966519159936632,-3.550546848146174,0.03166607075962808,-1.7660683384521483,-2.566055539022737,0.5133494683898567,8,8,8,8,8,8,8,7,7,6,7,9,44
DecisionTreeRegressor(),0.6361622254846631,3.2531480661699876,0.023842070594370404,1.5999999999999979,2.3104255319148934,0.6509358754935421,0.489103460867892,-3.584478594367423,0.033753846983747296,-1.7679999999999996,-2.5854311594202897,0.5515124491599978,7,7,7,7,7,7,9,8,8,7,8,7,47
AdaBoostRegressor(),0.5525281812005403,3.607719649842021,0.03580235471960809,2.71240506329114,2.9712321801732577,0.5784925527632996,0.5078437043512537,-3.6432854280915623,0.034938968931980556,-2.4575973221170075,-2.883441706476612,0.518748037886285,9,9,9,10,9,9,7,9,9,11,9,8,53
"MLPRegressor(activation='tanh', alpha=0.01, hidden_layer_sizes=(30, 7),
             max_iter=60, solver='lbfgs')",0.4108538402453026,4.139629401344424,0.045895617365570074,2.7302761538690525,2.9968424517898864,0.419722605867211,0.4455329525630874,-3.9685957608215805,0.03667790230287125,-2.2024709001483904,-3.013928174401144,0.3392337278895565,11,11,11,11,10,11,10,11,10,9,10,11,61
"KNeighborsRegressor(n_neighbors=9, p=1, weights='distance')",0.43216378375083797,4.064072822554506,0.043699906458459115,2.560907515823313,3.099026480536253,0.4323052061692133,0.38273312758673494,-3.9470489763778867,0.03908538194166345,-2.2737220517204335,-3.0581172830991585,0.39299599110337546,10,10,10,9,11,10,11,10,11,10,11,10,63
Ridge(),0.2052644581480363,4.807964530855892,0.061797948508853354,3.691680928472742,3.9441707670234605,0.218169677145318,0.19206664883530708,-4.596570880434538,0.05253601957660352,-3.2199300149373498,-3.6643716107874496,0.21079990226384365,12,12,12,12,12,12,12,12,12,13,12,12,73
LinearRegression(),0.1234185043143955,5.049473374666477,0.0682708411437588,3.7776088547501825,4.079138506324167,0.13169622503219758,0.1661949495001977,-4.651121866981585,0.0535076410113498,-3.1995790542583387,-3.7119388846437644,0.19019751417336467,13,13,13,13,13,13,13,13,13,12,13,13,77
Lasso(),-0.03243936636465672,5.480020902834567,0.07537498650605627,3.8860540540540534,4.390487636572742,0.0,-0.024559152046795575,-5.2597413305692235,0.06587707236917745,-3.97537230861244,-4.308044161942653,5.551115123125783e-17,14,14,14,14,14,14,14,14,14,14,14,14,84
