,R2,RMSE,MSLE,MEDAE,MAE,EVS,10kf_R2,10kf_RMSE,10kf_MSLE,10kf_MEDAE,10kf_MAE,10kf_EVS,R2_sort,RMSE_sort,MSLE_sort,MEDAE_sort,MAE_sort,EVS_sort,10kf_R2_sort,10kf_RMSE_sort,10kf_MSLE_sort,10kf_MEDAE_sort,10kf_MAE_sort,10kf_EVS_sort,sort_score
ExtraTreesRegressor(),0.9264222586944215,54.402220202515295,0.025193270510130147,28.120000000000005,38.88148148148148,0.9267381203475722,0.6091264712069708,-69.36658013690823,0.03759475684462558,-35.313,-49.31502197802198,0.7180417428191742,0,0,1,2,1,0,0,0,0,0,0,2,2
<catboost.core.CatBoostRegressor object at 0x000001BB62EA7A60>,0.9167790572173454,57.8575066425038,0.02945155953366547,30.376971105401367,44.7271106769262,0.9167828591039829,0.560889197373875,-70.15597567964132,0.04364726838414679,-43.498346540374236,-53.114697981099695,0.71893694682091,2,2,2,3,3,2,3,1,1,6,1,0,12
"RandomForestRegressor(max_depth=14, n_estimators=200)",0.8732934613143855,71.39090900243843,0.04343190022537552,36.22500000000002,50.783981481481476,0.8736145794796135,0.5433030203735679,-79.65908772598938,0.047944772481738965,-38.1206375,-55.83472408196961,0.6586118244667352,8,8,6,6,7,8,6,6,3,2,2,8,27
LGBMRegressor(),0.8065820150772658,88.20471993476292,0.06479298154171394,54.00491302583981,64.32840412156955,0.8154383453881595,0.5657008483996762,-76.09578621519962,0.051152445400148995,-47.004243601216494,-56.96629514789686,0.6221593544932345,14,14,9,12,14,13,2,3,5,9,4,9,32
BaggingRegressor(),0.8932103105369773,65.54024491641532,0.033161628080557996,45.799999999999955,49.459259259259255,0.8935963830933658,0.5573693347724691,-79.40267759207626,0.057923894442594735,-37.795,-57.1067032967033,0.621543661311864,6,6,4,10,4,6,5,5,8,1,5,10,34
"KNeighborsRegressor(n_neighbors=6, weights='distance')",0.9248905934099083,54.96554817225422,0.023648660618763143,22.24994371994285,37.17087749986257,0.9252896175147739,0.5733279643479636,-80.52868298071692,0.05455802950590224,-47.61517086521659,-59.061625922360385,0.7180972204646834,1,1,0,1,0,1,1,8,6,10,8,1,34
GradientBoostingRegressor(),0.8143430617491043,86.41696112593787,0.08266447035901583,40.438501480365915,61.400361347606996,0.8143823429359731,0.49675805411708973,-77.68407750597748,0.050553047000457055,-42.86907641264458,-56.4623126303519,0.602739002207896,13,13,14,7,11,14,8,4,4,5,3,11,35
AdaBoostRegressor(),0.9051934153860562,61.753652399922686,0.030907885126934785,43.71428571428572,49.7587392582872,0.9082921590797087,0.5598242043636814,-80.18899840116703,0.057347823768495045,-41.79632181278096,-59.33875152851751,0.6624860854450112,3,3,3,9,5,3,4,7,7,4,9,7,38
"SVR(C=1.6, cache_size=3000, epsilon=0.09, gamma=4, kernel='poly')",0.903696798022231,62.23916560400035,0.05972583894567939,18.502313523798534,44.71394133060998,0.9047072611753849,0.5267559207203243,-74.91408857536294,0.08262325106636184,-46.05976624874761,-57.60800316887379,0.7089644380210263,4,4,7,0,2,4,7,2,14,8,6,3,40
"XGBRegressor(base_score=None, booster=None, callbacks=None,
             colsample_bylevel=None, colsample_bynode=None,
             colsample_bytree=None, early_stopping_rounds=None,
             enable_categorical=False, eval_metric=None, feature_types=None,
             gamma=None, gpu_id=None, grow_policy=None, importance_type=None,
             interaction_constraints=None, learning_rate=0.11, max_bin=None,
             max_cat_threshold=None, max_cat_to_onehot=None,
             max_delta_step=None, max_depth=None, max_leaves=None,
             min_child_weight=None, missing=nan, monotone_constraints=None,
             n_estimators=50, n_jobs=None, num_parallel_tree=None,
             predictor=None, random_state=None, ...)",0.8963134373482687,64.58098085466482,0.03482584011155137,42.21240234375,50.331809714988424,0.898169306164774,0.4893724256765453,-80.91062428991451,0.045403808824426246,-44.963948822021486,-58.352283515510976,0.5685253223813419,5,5,5,8,6,5,9,9,2,7,7,13,47
"Lasso(alpha=0.4, max_iter=5000)",0.852592783828878,77.00213563632222,0.07402983535478606,56.92139941663652,62.47629629827398,0.8530482550564137,0.47972713481297424,-83.31408043311887,0.0632217073196865,-53.95887051090411,-65.5766466024974,0.6989277952163944,9,9,11,13,12,9,10,11,10,12,12,5,60
DecisionTreeRegressor(),0.8443637845543149,79.12226825194873,0.0632317545398303,35.0,52.407407407407405,0.8443665468533662,0.2813114295207892,-93.17784012365757,0.05998972677991783,-41.0,-64.4510989010989,0.3451449787495625,12,12,8,4,8,12,14,14,9,3,10,14,64
Ridge(),0.8505146820048474,77.54301230148872,0.07796454205843949,35.147936039060255,60.065655458685264,0.8509591287526554,0.46515735870629465,-83.31571071800292,0.07084926612905143,-55.59741255343609,-65.43581216322728,0.7034209265467595,11,11,12,5,10,11,12,12,13,13,11,4,65
LinearRegression(positive=True),0.8512942310635058,77.34055898583851,0.07885026315127554,64.65578060956341,63.42402922274653,0.8513975379889693,0.4754866667512128,-84.16519247882624,0.06576957491993611,-57.441543350028724,-67.06283395929447,0.6892205487640015,10,10,13,14,13,10,11,13,11,14,13,6,68
"MLPRegressor(alpha=0.1, hidden_layer_sizes=(40, 6), max_iter=60, solver='lbfgs')",0.8856381254098394,67.824098656116,0.06548138742549119,51.243697511492115,57.19068223114109,0.8864884293500891,0.4262705038499609,-83.09856698137055,0.0671519257756061,-51.02522557719646,-74.1246767983308,0.5830295772288097,7,7,10,11,9,7,13,10,12,11,14,12,72
