,R2,RMSE,MSLE,MEDAE,MAE,EVS,10kf_R2,10kf_RMSE,10kf_MSLE,10kf_MEDAE,10kf_MAE,10kf_EVS,R2_sort,RMSE_sort,MSLE_sort,MEDAE_sort,MAE_sort,EVS_sort,10kf_R2_sort,10kf_RMSE_sort,10kf_MSLE_sort,10kf_MEDAE_sort,10kf_MAE_sort,10kf_EVS_sort,sort_score
<catboost.core.CatBoostRegressor object at 0x0000020A046873A0>,0.7327989373396656,2.757194483278219,0.02042175433440906,1.5199461116272985,1.962899590767065,0.7341289898136624,0.727403852821018,-2.6948090967518508,0.020447961036622688,-1.319040997739495,-1.881156407850766,0.7350822614084331,1,1,2,3,2,1,0,0,0,1,0,0,1
GradientBoostingRegressor(),0.7248971145806451,2.797666117378585,0.01985294660233568,1.8555737830694952,2.2209647631057603,0.7253887633799658,0.7054477935498472,-2.7708883822192383,0.020652892615142956,-1.6200561902690225,-2.0791262188660817,0.7150720245244515,3,3,1,6,5,5,1,1,1,3,3,1,10
"XGBRegressor(base_score=None, booster=None, callbacks=None,
             colsample_bylevel=None, colsample_bynode=None,
             colsample_bytree=None, early_stopping_rounds=None,
             enable_categorical=False, eval_metric=None, feature_types=None,
             gamma=None, gpu_id=None, grow_policy=None, importance_type=None,
             interaction_constraints=None, learning_rate=0.05, max_bin=None,
             max_cat_threshold=None, max_cat_to_onehot=None,
             max_delta_step=None, max_depth=None, max_leaves=None,
             min_child_weight=None, missing=nan, monotone_constraints=None,
             n_estimators=500, n_jobs=None, num_parallel_tree=None,
             predictor=None, random_state=None, ...)",0.7469138790651071,2.6833818322391703,0.0196189585694975,1.2359733581542969,1.8354293522936236,0.7538122041853542,0.6967896291573215,-2.8305178776931275,0.022373399958587534,-1.2521042385101315,-1.95585165805402,0.7039240899614085,0,0,0,1,0,0,2,2,4,0,1,2,11
ExtraTreesRegressor(),0.7278294281618249,2.7827160520583103,0.021362114437559077,1.084299999999999,1.8847829787234043,0.7331321626964771,0.6910241775635594,-2.907006406419147,0.022295586055248753,-1.4575049999999992,-2.0260677717391316,0.6979263552003956,2,2,4,0,1,2,3,3,3,2,2,3,16
"RandomForestRegressor(max_depth=10, n_estimators=350)",0.7072084064029159,2.8862079066642625,0.02101192029703736,1.4826007322925712,2.1260063276684225,0.730240797880259,0.68637266665526,-2.9084473336088514,0.021978967540478126,-1.7013005383948472,-2.1611140797504516,0.6900469870841655,4,4,3,2,4,4,4,4,2,4,4,4,22
BaggingRegressor(),0.6564563166310833,3.1263622222450254,0.02508999526314316,1.7059999999999995,2.337765957446809,0.6876075555766845,0.6475381936128818,-3.048365738351194,0.022421241747886882,-1.772833333333334,-2.2132867753623193,0.656390359994892,6,6,6,5,6,6,5,5,5,6,5,5,31
LGBMRegressor(),0.5496402517096626,3.5795472067799285,0.030076399837601558,2.4910028055960005,2.8372210856830695,0.5561187925445643,0.607737978242289,-3.2366457093080894,0.026176694553856784,-1.8071289685883005,-2.4358453601437042,0.6235776138035375,7,7,7,10,8,8,6,6,6,7,7,6,38
"SVR(C=1.6, cache_size=4000, epsilon=0.05, gamma=1, kernel='poly')",0.5414554686712498,3.6119278754182806,0.03370210227400998,1.995880934592357,2.6484031885610175,0.5640140115070886,0.5826163095099024,-3.277633320807061,0.026781359972750034,-1.7583883370647708,-2.3931457478090046,0.5975150682526185,8,8,8,7,7,7,7,7,7,5,6,7,39
DecisionTreeRegressor(),0.684159035855812,2.9976611450304937,0.023980915949222623,1.5500000000000007,2.0751063829787233,0.7316107621257244,0.530839568890644,-3.6839529759465584,0.031000547608029352,-1.9425000000000001,-2.7180960144927537,0.5853345347798985,5,5,5,4,3,3,9,10,8,8,8,8,51
AdaBoostRegressor(),0.43902428843929486,3.995032709080608,0.03764815090588651,2.1671874999999865,3.061846730237609,0.43972943028524936,0.5495901616740168,-3.439884257845222,0.03221275584406097,-2.4523432869740054,-2.8369943272916944,0.5498934803583331,10,10,10,8,10,10,8,8,9,11,10,9,55
"MLPRegressor(alpha=0.1, hidden_layer_sizes=(40, 8), max_iter=60, solver='lbfgs')",0.45697698318109214,3.9305871450139565,0.034597698013137196,2.426290043921103,2.951554792288145,0.45715297760606177,0.47240672146975804,-3.471323130697029,0.03237664907601891,-2.037149525697257,-2.726496865857377,0.48811215288727483,9,9,9,9,9,9,10,9,10,9,9,10,57
"KNeighborsRegressor(p=1, weights='distance')",0.20834643512919482,4.745870639313518,0.05969926091326313,2.6953770626736926,3.562626157438249,0.2119824365394245,0.42785632297980813,-3.8864476161562673,0.03901161604872674,-2.318298477138339,-2.969458798681383,0.4396902897589737,11,11,12,11,11,11,11,11,11,10,11,11,65
Ridge(),0.16644596340236373,4.869845576075837,0.05527852465703556,2.8786634018438946,3.876571453601034,0.169431162180117,0.23593383064726012,-4.570541272660067,0.05191934006242975,-3.2113419461882673,-3.6407932377665277,0.2529980831492193,12,12,11,12,12,12,12,12,12,13,12,12,73
LinearRegression(),0.07043242209327227,5.142671625126665,0.061193506427169815,2.941610471942205,4.07599733079413,0.07437018235193593,0.2083380252755176,-4.632951264997666,0.052884429165921926,-3.1595859556520005,-3.680393315039452,0.23254976348706782,13,13,13,13,14,13,13,13,13,12,13,13,77
Lasso(),-0.00257657944739087,5.340809505197067,0.06228778692796774,3.7737297297297303,4.059542265669926,3.3306690738754696e-16,-0.008891408610430095,-5.30353446693853,0.06722485479656169,-3.9041630014722117,-4.348227725292443,1.1102230246251566e-17,14,14,14,14,13,14,14,14,14,14,14,14,84
