,R2,RMSE,MSLE,MEDAE,MAE,EVS,10kf_R2,10kf_RMSE,10kf_MSLE,10kf_MEDAE,10kf_MAE,10kf_EVS,R2_sort,RMSE_sort,MSLE_sort,MEDAE_sort,MAE_sort,EVS_sort,10kf_R2_sort,10kf_RMSE_sort,10kf_MSLE_sort,10kf_MEDAE_sort,10kf_MAE_sort,10kf_EVS_sort,sort_score
ExtraTreesRegressor(),0.9238749080178683,53.08642658910091,0.02447817315292228,17.379999999999995,36.9392,0.925424315230685,0.5711362576935287,-70.69339611334613,0.03675763108361914,-36.59349999999999,-50.11482692307693,0.7427888988039081,0,0,0,0,0,0,2,1,0,1,0,0,4
"SVR(C=1.6, cache_size=3000, epsilon=0.09, gamma=4, kernel='poly')",0.883222183916973,65.75060479335149,0.06535867987353126,32.90116974717063,48.77408491028519,0.8848394342772725,0.6127920661512378,-69.74160686229914,0.07792080533694848,-45.17497848776166,-52.80400710744192,0.7393105104809988,2,2,9,4,3,2,1,0,13,4,1,1,20
"XGBRegressor(base_score=None, booster=None, callbacks=None,
             colsample_bylevel=None, colsample_bynode=None,
             colsample_bytree=None, early_stopping_rounds=None,
             enable_categorical=False, eval_metric=None, feature_types=None,
             gamma=None, gpu_id=None, grow_policy=None, importance_type=None,
             interaction_constraints=None, learning_rate=0.11, max_bin=None,
             max_cat_threshold=None, max_cat_to_onehot=None,
             max_delta_step=None, max_depth=None, max_leaves=None,
             min_child_weight=None, missing=nan, monotone_constraints=None,
             n_estimators=350, n_jobs=None, num_parallel_tree=None,
             predictor=None, random_state=None, ...)",0.895441856565664,62.21548757923083,0.0344050701964347,40.674072265625,47.54172729492188,0.8954434056258094,0.5164039250907079,-75.87154512841659,0.0393964999105452,-41.01415481567383,-54.146185469016054,0.6300500452576921,1,1,1,10,2,1,4,3,1,2,3,11,24
<catboost.core.CatBoostRegressor object at 0x0000023A784C7130>,0.8773684539883662,67.37839772567936,0.04197830209941399,28.801135030415367,46.67446873893046,0.8797401490646382,0.48050966553385566,-70.8828027472765,0.04272263850113463,-45.30080563342143,-53.63313088139457,0.6913057745954815,3,3,2,1,1,4,8,2,2,5,2,5,24
GradientBoostingRegressor(),0.8375434715268805,77.55113560690093,0.048013576158983266,37.31714416490831,58.60858576461415,0.8383198480729284,0.49198470770891556,-77.41723416760053,0.04585715979612399,-47.9256192745954,-59.23315409435507,0.662154507394544,9,9,3,8,9,9,7,4,3,7,7,7,35
"RandomForestRegressor(max_depth=14, n_estimators=50)",0.8025363215428225,85.49942399805977,0.04928370652077819,30.139999999999986,59.083999999999996,0.8025589072285054,0.447689370781568,-82.22816679282937,0.05667446809716063,-42.39766666666669,-58.09432692307693,0.6556289636713463,13,13,4,2,11,13,10,7,6,3,5,8,39
LGBMRegressor(),0.8108928210698911,83.67073526287209,0.05126642437058033,40.768761423004776,60.989263094984906,0.8158770332994868,0.5374361886984792,-78.24419827800432,0.0586006928605115,-49.44793609292705,-59.057492587054966,0.6374386317584745,12,12,5,11,12,12,3,5,8,8,6,10,40
"Lasso(alpha=0.8, max_iter=3000)",0.8647771059413019,70.75297256031762,0.07633789483124542,42.43635268856531,54.06203765193826,0.8656957972440844,0.5091486927697022,-86.0764314640226,0.07007992449878814,-57.80142278630092,-67.78758641250026,0.7170063363587509,5,5,12,12,6,5,5,10,10,11,12,3,51
"MLPRegressor(hidden_layer_sizes=(30, 6), max_iter=60, solver='lbfgs')",0.8725632117619554,68.68580399038905,0.07110710199842733,31.628388902730705,51.36785062754402,0.8822609931040196,0.6492733422188562,-87.83820118379401,0.12026803434363555,-59.4023523176498,-55.88162703308395,0.6525003103962644,4,4,10,3,5,3,0,12,14,13,4,9,52
AdaBoostRegressor(),0.8213026874260998,81.33520919735808,0.062225189037975255,36.9487179487179,61.516850656108254,0.821335248464436,0.353073789273895,-89.10952746081853,0.05597716726134927,-52.50952363732689,-63.00392315728053,0.7148175104810756,11,11,8,7,13,11,12,13,5,9,10,4,53
DecisionTreeRegressor(),0.75000589947655,96.20207897961457,0.07381112325254616,35.0,63.24,0.752312141001725,0.23336871237401594,-91.37780126541985,0.052162534456045,-34.65,-60.26025641025641,0.31305131845236256,14,14,11,5,14,14,14,14,4,0,8,14,54
BaggingRegressor(),0.831391901319607,79.005766878121,0.051296543771923934,46.89999999999998,58.088,0.8317529561996064,0.3309221389190631,-82.07246376033991,0.06845397527235064,-47.44,-60.48410256410256,0.5697648354697825,10,10,6,13,8,10,13,6,9,6,9,13,56
Ridge(),0.8453360653314572,75.66832224203596,0.0815723608131454,36.223232611050776,57.15259582177939,0.847039391209035,0.46367991318944474,-86.06172450299545,0.07749380331846405,-58.83352850390543,-68.29060874107242,0.7366113149597078,8,8,13,6,7,8,9,9,12,12,13,2,57
"KNeighborsRegressor(n_neighbors=7, p=1, weights='distance')",0.8618178399940852,71.52297423046346,0.0587496853665558,40.31961700084611,51.3288558016953,0.8620497174951102,0.4285610737287455,-82.24454228077387,0.057563082963463505,-52.98500352458278,-63.678423883871915,0.6282095401786018,6,6,7,9,4,6,11,8,7,10,11,12,59
LinearRegression(),0.8486321491024363,74.857686310477,0.0973870718735399,53.19762513258138,58.89258030881036,0.8486373224069375,0.506323625601875,-87.16132786989883,0.07468577744479732,-60.09244699577745,-69.64870643661094,0.6845991936660564,7,7,14,14,10,7,6,11,11,14,14,6,62
