,R2,RMSE,MSLE,MEDAE,MAE,EVS,10kf_R2,10kf_RMSE,10kf_MSLE,10kf_MEDAE,10kf_MAE,10kf_EVS,R2_sort,RMSE_sort,MSLE_sort,MEDAE_sort,MAE_sort,EVS_sort,10kf_R2_sort,10kf_RMSE_sort,10kf_MSLE_sort,10kf_MEDAE_sort,10kf_MAE_sort,10kf_EVS_sort,sort_score
ExtraTreesRegressor(),0.8990563035528886,67.49920864855986,0.023734244296848315,25.16500000000002,47.81863636363637,0.9057175769493294,0.46504386002202047,-74.61609368871864,0.040536293145282454,-39.18650000000001,-48.5949909090909,0.6439720551060595,4,4,2,1,3,4,1,2,2,2,1,0,8
<catboost.core.CatBoostRegressor object at 0x000001D65589C9D0>,0.8912078926250568,70.07413958470228,0.03362499028232621,26.097927697896466,50.362696154911426,0.895361739138067,0.07939167696775265,-66.00035959223665,0.03694726995134268,-42.88961868581728,-48.04190802053649,0.5036715043281423,5,5,5,2,5,5,4,0,0,6,0,3,13
"XGBRegressor(base_score=None, booster=None, callbacks=None,
             colsample_bylevel=None, colsample_bynode=None,
             colsample_bytree=None, early_stopping_rounds=None,
             enable_categorical=False, eval_metric=None, feature_types=None,
             gamma=None, gpu_id=None, grow_policy=None, importance_type=None,
             interaction_constraints=None, learning_rate=0.05, max_bin=None,
             max_cat_threshold=None, max_cat_to_onehot=None,
             max_delta_step=None, max_depth=None, max_leaves=None,
             min_child_weight=None, missing=nan, monotone_constraints=None,
             n_estimators=650, n_jobs=None, num_parallel_tree=None,
             predictor=None, random_state=None, ...)",0.9086348161412455,64.21691609071249,0.026210447272198404,22.966522216796875,46.65616191517223,0.9126049589881999,0.3629069984205506,-75.61940622550361,0.03947492845925827,-45.11205825805664,-53.27197882218794,0.5471033562276081,2,2,3,0,2,2,2,4,1,7,4,1,19
"RandomForestRegressor(max_depth=14, n_estimators=50)",0.834353578520723,86.4669436574148,0.04014176287601731,28.970000000000013,57.41545454545454,0.8421516928758622,0.1491518914482327,-83.58247994754534,0.0574974627652682,-38.11200000000001,-52.64,0.5451984770650107,9,9,8,3,7,10,3,8,7,1,2,2,23
GradientBoostingRegressor(),0.8837798939229995,72.42686930426804,0.031126919825957656,34.721066946854194,56.34354692819516,0.8918195916457918,-0.009532132904514268,-74.43725409193281,0.043056642960007184,-45.671524910234446,-52.98496863236306,0.20049837141490814,6,6,4,7,6,6,7,1,3,8,3,5,27
DecisionTreeRegressor(),0.7700670483549141,101.87313857752869,0.05366487151783525,47.5,74.31818181818181,0.7705911361370771,0.4769460305103966,-95.73342249088445,0.04752214842334452,-36.75,-62.09909090909091,-0.008358124199005123,14,14,9,9,13,14,0,14,5,0,10,9,38
AdaBoostRegressor(),0.8594774521525126,79.64015323121279,0.03491412668264744,51.050877192982455,59.28542295634184,0.8675529776931361,-0.18655143664809903,-90.5538667284248,0.04479582364672912,-40.4092876073228,-57.30518112300513,0.46919941920358604,7,7,6,11,8,7,9,12,4,4,7,4,40
BaggingRegressor(),0.7941903251170706,96.38112084088591,0.05520979116568702,33.500000000000014,61.83181818181817,0.8048560672029857,0.016869661922834112,-81.23261475540473,0.0691284635927031,-39.519999999999996,-56.34081818181819,-0.1479447123102549,13,13,10,6,9,13,6,7,8,3,6,11,41
LGBMRegressor(),0.8120728959131289,92.09876147439371,0.05834979468091215,46.12592317915147,69.70300653144137,0.8205524655490586,0.02203948552640069,-79.49089605525275,0.05335581162391634,-48.99054539675316,-58.87786080446305,0.18461792926889045,11,11,11,8,12,12,5,6,6,11,8,6,42
"MLPRegressor(alpha=0.001, hidden_layer_sizes=(50, 8), max_iter=60,
             solver='lbfgs')",0.9359717450135376,53.75822394287738,0.01829664118976642,30.556757921787522,41.8903956457605,0.9388923149829386,-0.185648742619477,-74.64475036025271,0.11425321620656445,-48.22113403690046,-54.89706856391145,0.10418675156074383,0,0,0,4,0,0,8,3,13,10,5,7,46
"KNeighborsRegressor(n_neighbors=2, p=1)",0.9220362547530788,59.320585113279336,0.018384069721533582,31.25,42.22727272727273,0.9302656551484083,-0.28420632470154344,-94.58641431372305,0.07612691428190856,-40.65,-62.91045454545455,-0.08583615815131153,1,1,1,5,1,1,10,13,10,5,11,10,59
"SVR(C=1.6, cache_size=2000, epsilon=0.01, gamma=4, kernel='poly')",0.9084339944034721,64.28745211681886,0.03658668831063709,49.42536202481739,49.45806031146067,0.9122409627022083,-1.6021023500109326,-76.10882005404798,0.14125338937268514,-47.22873985677764,-59.06517220779024,-0.697447342149627,3,3,7,10,4,3,14,5,14,9,9,14,65
Ridge(),0.8078040785591667,93.13891252692224,0.07139557312543604,57.08719559715419,74.36637476660103,0.8289949352362808,-0.5522578901225664,-87.16677036247873,0.07847174096539344,-54.19464179561935,-67.83709247620753,0.10167475287535344,12,12,12,14,14,11,12,11,11,12,14,8,68
"Lasso(alpha=0.2, max_iter=4000)",0.8312120018341602,87.28303928906574,0.07907046707468365,55.58946877031016,69.25033829465598,0.8464311760108703,-0.47601987469535834,-87.02694969873876,0.07547297213147476,-60.114290134074835,-67.68773318303354,-0.19251322267865678,10,10,13,12,11,9,11,10,9,14,13,12,69
LinearRegression(positive=True),0.8347394536005627,86.36617210907725,0.0882781077642914,56.248635248905885,67.44376281473838,0.8544631996780002,-0.6762633204198918,-86.60611669142712,0.07990807045242213,-55.1231595495582,-67.08502660508942,-0.42060002738460966,8,8,14,13,10,8,13,9,12,13,12,13,72
