,R2,RMSE,MSLE,MEDAE,MAE,EVS,10kf_R2,10kf_RMSE,10kf_MSLE,10kf_MEDAE,10kf_MAE,10kf_EVS,R2_sort,RMSE_sort,MSLE_sort,MEDAE_sort,MAE_sort,EVS_sort,10kf_R2_sort,10kf_RMSE_sort,10kf_MSLE_sort,10kf_MEDAE_sort,10kf_MAE_sort,10kf_EVS_sort,sort_score
<catboost.core.CatBoostRegressor object at 0x0000020A0491F370>,0.8417947645096707,2.2506724860907963,0.010602360384046711,1.0041653626032083,1.6179691025124021,0.8457928672104986,0.753921435530175,-2.508807903337509,0.016547598923921075,-1.0323197273708105,-1.664182188908308,0.7645694811681241,1,1,1,1,1,1,0,0,0,0,0,0,0
"XGBRegressor(base_score=None, booster=None, callbacks=None,
             colsample_bylevel=None, colsample_bynode=None,
             colsample_bytree=None, early_stopping_rounds=None,
             enable_categorical=False, eval_metric=None, feature_types=None,
             gamma=None, gpu_id=None, grow_policy=None, importance_type=None,
             interaction_constraints=None, learning_rate=0.05, max_bin=None,
             max_cat_threshold=None, max_cat_to_onehot=None,
             max_delta_step=None, max_depth=None, max_leaves=None,
             min_child_weight=None, missing=nan, monotone_constraints=None,
             n_estimators=650, n_jobs=None, num_parallel_tree=None,
             predictor=None, random_state=None, ...)",0.8570253356632269,2.1395942341785963,0.010212311165286501,0.7490005493164062,1.4845954732691986,0.868955640991777,0.7354905869532176,-2.585384275754066,0.017823355818021993,-1.1445550613403324,-1.7505242751715842,0.7460611935232467,0,0,0,0,0,0,1,1,1,1,1,1,6
GradientBoostingRegressor(),0.7922748488529796,2.5789707581832584,0.015833992391591927,1.674396436165683,2.0081675224707296,0.7944549648661924,0.6903558523739295,-2.722752492042697,0.019355343850241118,-1.479619371296813,-1.9982929484955878,0.7125388501901224,5,5,4,5,5,5,2,2,2,4,3,2,15
ExtraTreesRegressor(),0.8129990242618996,2.4469427719399026,0.01355562749084148,1.3148000000000089,1.7905765957446775,0.8320252013108635,0.682246081498337,-2.820081782890066,0.020046929861867624,-1.320295000000002,-1.9878170833333333,0.7038158722300518,2,2,2,3,2,2,3,3,3,2,2,3,16
"RandomForestRegressor(max_depth=26, n_estimators=200)",0.8061208793723248,2.4915373197851354,0.014019827334397007,1.4577000000000169,1.8867005319148917,0.8199949589287013,0.6803811611122047,-2.8359958856171894,0.02013217422634594,-1.514604999999983,-2.0230917240338164,0.6951498332475063,3,3,3,4,4,3,4,4,4,5,4,4,25
BaggingRegressor(),0.7956326648201679,2.5580416836555155,0.016000636349248056,1.1600000000000001,1.8610851063829776,0.8187259489125908,0.6508038633982655,-3.0075436374489097,0.021541057961075857,-1.4638499999999997,-2.178817753623188,0.6542685658903539,4,4,5,2,3,4,5,5,5,3,5,5,28
LGBMRegressor(),0.6509025797163095,3.3432988260930134,0.0239370448806745,1.9321982927891383,2.5410151427143512,0.6739155135738895,0.6197617905608579,-3.1246660319400155,0.023214787044009002,-1.624484518730409,-2.2775200008984244,0.6380775551699855,7,7,6,7,7,6,6,6,6,6,6,6,36
"SVR(C=1.6, cache_size=3000, epsilon=0.09, gamma=1, kernel='poly')",0.6621625975887963,3.288938409106485,0.025402876937367955,1.7449539586058123,2.4625822915440008,0.6721134523970669,0.5020347486451455,-3.5596834772372534,0.028696089695192415,-1.6550365089037413,-2.445369145408737,0.5268037995870257,6,6,7,6,6,7,7,8,7,7,7,8,44
AdaBoostRegressor(),0.5583724293283661,3.7603646839552556,0.032912943470454405,2.692235294117637,3.0753894357739155,0.5593762128306886,0.4874665321953717,-3.5147418152455367,0.0327238781730011,-2.531905069624923,-2.8739369972268936,0.5351263912083969,10,10,10,10,10,10,8,7,8,11,10,7,51
"MLPRegressor(alpha=0.001, hidden_layer_sizes=(60, 8), max_iter=60,
             solver='lbfgs')",0.6334278049651285,3.4259548573281333,0.02998252558531841,2.2089272255978365,2.7166730277832953,0.6461483205671088,0.429347863984692,-3.6761761728087716,0.03558039625562435,-1.9740257444103015,-2.7527899579497737,0.4740850319225422,8,8,8,9,8,8,9,9,10,9,8,9,54
DecisionTreeRegressor(),0.5984593706867601,3.5856395019993124,0.030225732419136293,2.0,2.7253191489361703,0.6008745629407852,0.4131213793975327,-3.8231489932564338,0.03465537066479066,-1.9519999999999993,-2.755018115942029,0.41001754927855727,9,9,9,8,9,9,10,10,9,8,9,10,56
"KNeighborsRegressor(n_neighbors=11, p=1, weights='distance')",0.45927077158594254,4.16094330919302,0.042295111287821215,2.750905006675076,3.295050296304107,0.4636459153768344,0.3902797437981836,-3.923323298710033,0.03749062030159227,-2.444535329723694,-3.0518964187514603,0.3989805257194743,11,11,11,11,11,11,11,11,11,10,11,11,65
Ridge(),0.2605176354600479,4.865929212262848,0.05572144242451136,3.8856566832351547,3.990823023159016,0.2608018693872517,0.19503556093817154,-4.55525004353038,0.050921358660567635,-3.2132214474631424,-3.631109981164923,0.21741825442076207,12,12,12,13,12,12,12,12,12,12,12,12,72
LinearRegression(),0.24283534598202394,4.923761884505207,0.057422063482279406,3.9277105930956324,4.078270867322721,0.24314381032100396,0.15956185518501337,-4.640389860766111,0.052434949702653645,-3.2430359907320097,-3.694542019122366,0.18633859386283785,13,13,13,14,13,13,13,13,13,13,13,13,78
Lasso(),-0.0009461223815547815,5.661183429525253,0.06982328100458711,3.756162162162159,4.343945945945945,0.0,-0.02740306324947701,-5.261902387472934,0.06478338611141211,-3.79925296742731,-4.254473629452641,3.3306690738754695e-17,14,14,14,12,14,14,14,14,14,14,14,14,84
