,R2,RMSE,MSLE,MEDAE,MAE,EVS,10kf_R2,10kf_RMSE,10kf_MSLE,10kf_MEDAE,10kf_MAE,10kf_EVS,R2_sort,RMSE_sort,MSLE_sort,MEDAE_sort,MAE_sort,EVS_sort,10kf_R2_sort,10kf_RMSE_sort,10kf_MSLE_sort,10kf_MEDAE_sort,10kf_MAE_sort,10kf_EVS_sort,sort_score
ExtraTreesRegressor(),0.9177232869721608,54.50854428435969,0.026122812746907906,19.94999999999999,39.85280000000001,0.9178974687944671,0.5348230844064925,-73.33546879379124,0.04178154476237355,-41.135000000000005,-51.630532051282046,0.6914631789680715,1,1,0,1,1,1,1,2,1,0,0,5,9
"SVR(C=1.6, cache_size=4000, epsilon=0.01, gamma=4, kernel='poly')",0.9221445012270936,53.02378953039782,0.031562288444850636,33.890506974186565,42.945353608356235,0.9234955157072576,0.5350866730003646,-71.82975836375041,0.11331441493164676,-44.39314364207761,-54.64980285750075,0.6617115251507593,0,0,2,5,2,0,0,0,14,3,1,7,25
<catboost.core.CatBoostRegressor object at 0x0000023A786AD220>,0.8783425709020166,66.28197407330512,0.03622642149047477,29.72945262531411,46.931224556700855,0.879951416701013,0.5080897603259718,-73.711249632865,0.04263368638426369,-50.83785507632939,-57.74675997641502,0.7229910083975553,5,5,4,4,4,5,6,3,2,10,3,2,26
"MLPRegressor(hidden_layer_sizes=(70, 9), max_iter=60, solver='lbfgs')",0.9136669193101022,55.836056295722,0.03249819149963018,36.97196762295337,47.05187360593793,0.9151550744271039,0.5106984823894983,-72.69740459739846,0.06103894669494583,-43.902882048558936,-57.12523290993863,0.6518561345455505,2,2,3,6,5,2,5,1,10,2,2,8,28
"XGBRegressor(base_score=None, booster=None, callbacks=None,
             colsample_bylevel=None, colsample_bynode=None,
             colsample_bytree=None, early_stopping_rounds=None,
             enable_categorical=False, eval_metric=None, feature_types=None,
             gamma=None, gpu_id=None, grow_policy=None, importance_type=None,
             interaction_constraints=None, learning_rate=0.07, max_bin=None,
             max_cat_threshold=None, max_cat_to_onehot=None,
             max_delta_step=None, max_depth=None, max_leaves=None,
             min_child_weight=None, missing=nan, monotone_constraints=None,
             n_estimators=650, n_jobs=None, num_parallel_tree=None,
             predictor=None, random_state=None, ...)",0.8885883062048306,63.42953179430477,0.027152560071328043,26.206512451171875,45.74606201171875,0.8897265002806645,0.533182554264384,-77.94810501981307,0.04032210055803016,-51.20277862548828,-57.81492679302509,0.6653895452086722,4,4,1,3,3,4,2,5,0,11,4,6,28
LGBMRegressor(),0.8361525787340194,76.92117728147795,0.039202249791863646,22.606137660751415,49.53081740567547,0.8447437670970415,0.5130786263981248,-76.09791080379921,0.046098910379891625,-48.62747972662881,-59.132424344389754,0.6430301410118393,11,11,5,2,6,10,4,4,3,7,5,9,32
"KNeighborsRegressor(n_neighbors=4, weights='distance')",0.908702627174845,57.418951454991536,0.04034941828014411,17.110621790816708,36.29946022884362,0.9090593611766167,0.5141947774583102,-84.61388958385477,0.06310677403162597,-45.24444800166039,-60.12556976163345,0.7005359113122839,3,3,6,0,0,3,3,11,12,4,7,4,41
"Lasso(alpha=0.8, max_iter=3000)",0.8718204697258267,68.03548030551332,0.0517708984976925,43.84041916004537,56.20663598248738,0.8723254736034329,0.49419785953505774,-80.6193731394845,0.053369702207666514,-51.63638022934646,-63.763927908064204,0.7313686730800882,7,7,10,7,8,7,8,7,5,12,10,1,43
AdaBoostRegressor(),0.8507798263365194,73.40740770806184,0.04076157259932522,49.08333333333337,59.07981758903311,0.8523357583686162,0.3448465168469555,-80.31058768237827,0.051712593088676706,-48.20571157233039,-63.0625403352722,0.6267423737897565,9,9,7,11,11,9,11,6,4,6,9,11,47
LinearRegression(positive=True),0.8780414531349875,66.36395157916405,0.05492102414277683,50.25188385194633,55.30840706424555,0.8791259588934449,0.500738694064721,-80.63976830440171,0.05484794838229848,-52.16816825006795,-63.96377896362926,0.7098681490548999,6,6,11,13,7,6,7,8,7,13,11,3,49
"RandomForestRegressor(max_depth=18, n_estimators=50)",0.828126577644803,78.78263087762429,0.04803656142684876,49.139999999999986,60.724,0.8281667198049663,0.3581089251486054,-83.29668865582617,0.05455364249755112,-49.550000000000004,-62.17726923076923,0.6382266277731008,12,12,8,12,12,12,10,10,6,9,8,10,53
Ridge(),0.85940832946487,71.25345257911955,0.054937047187239615,44.05736510439965,57.801418675202534,0.8600101558540564,0.4313980354777086,-80.77371402125655,0.06271048569989,-57.41594167441573,-65.0038308736154,0.7434950777689151,8,8,12,8,9,8,9,9,11,14,12,0,55
BaggingRegressor(),0.7666635201645225,91.79466433295565,0.06369472268918928,69.89999999999998,71.62,0.7667206228647576,0.2774009995591499,-90.9781965285625,0.05742025822314203,-47.515,-59.65474358974359,0.4754375626080332,13,13,13,14,14,13,12,13,8,5,6,12,56
GradientBoostingRegressor(),0.8362982530020366,76.88697494901903,0.051359678445879846,47.35284998360038,58.11087257747906,0.8363034687182351,0.17043958358177996,-88.84147534957589,0.05755581619160328,-49.38116836341338,-65.26652354596135,0.4429419243615126,10,10,9,9,10,11,13,12,9,8,13,13,68
DecisionTreeRegressor(),0.7238407151853901,99.86330657453718,0.07268827592374667,48.0,69.24,0.7299391104205595,-0.2954399407571308,-113.33478317323008,0.08867098466698602,-43.8,-73.9198717948718,0.09752026508849283,14,14,14,10,13,14,14,14,13,1,14,14,70
