,R2,RMSE,MSLE,MEDAE,MAE,EVS,10kf_R2,10kf_RMSE,10kf_MSLE,10kf_MEDAE,10kf_MAE,10kf_EVS,R2_sort,RMSE_sort,MSLE_sort,MEDAE_sort,MAE_sort,EVS_sort,10kf_R2_sort,10kf_RMSE_sort,10kf_MSLE_sort,10kf_MEDAE_sort,10kf_MAE_sort,10kf_EVS_sort,sort_score
<catboost.core.CatBoostRegressor object at 0x0000020A046955B0>,0.7746735820105609,2.564602871428627,0.01808332552820735,1.0219810211436773,1.7568291331520545,0.779879157252531,0.7155888743638313,-2.748329389796451,0.021321140634800288,-1.3013519018137094,-1.847265801877348,0.7231904638295903,0,0,1,1,0,0,0,0,0,0,0,0,0
"XGBRegressor(base_score=None, booster=None, callbacks=None,
             colsample_bylevel=None, colsample_bynode=None,
             colsample_bytree=None, early_stopping_rounds=None,
             enable_categorical=False, eval_metric=None, feature_types=None,
             gamma=None, gpu_id=None, grow_policy=None, importance_type=None,
             interaction_constraints=None, learning_rate=0.11, max_bin=None,
             max_cat_threshold=None, max_cat_to_onehot=None,
             max_delta_step=None, max_depth=None, max_leaves=None,
             min_child_weight=None, missing=nan, monotone_constraints=None,
             n_estimators=500, n_jobs=None, num_parallel_tree=None,
             predictor=None, random_state=None, ...)",0.7435638497833927,2.735921875905505,0.020770535258050064,0.7344951629638672,1.7818640347744559,0.752694087442519,0.681114533128692,-2.9067091080356193,0.024657647929717648,-1.3066302680969237,-1.9788512005736862,0.689967608890262,2,2,2,0,1,2,1,2,2,1,1,2,9
GradientBoostingRegressor(),0.7733507327361139,2.5721200066487455,0.017609207162407544,1.6414539347859485,1.9604665969087054,0.7733732746923153,0.6789815693371388,-2.8930494551016435,0.022769165372672852,-1.6028223004814166,-2.132869018142803,0.6912007330967669,1,1,0,6,3,1,2,1,1,3,3,1,11
ExtraTreesRegressor(),0.7250530427698798,2.8329475027617903,0.021593218936913777,1.284399999999998,1.9531382978723386,0.7372613518831311,0.6492636615234709,-3.0376824787151073,0.024811759404334697,-1.341439999999999,-2.0988226992753622,0.6671467668690211,3,3,4,2,2,4,4,3,3,2,2,3,17
"RandomForestRegressor(max_depth=22, n_estimators=650)",0.7250240351729458,2.83309694037108,0.021136775481734475,1.5221692307691939,2.080107949497306,0.7440844071742337,0.6510397440935632,-3.093648147634463,0.02499286250694974,-1.6808549816850018,-2.23689966757578,0.664352843901685,4,4,3,3,4,3,3,4,4,6,4,4,25
BaggingRegressor(),0.7003128090486477,2.9576593898205807,0.023661183947065994,1.8299999999999983,2.2099929078014178,0.7204929697124689,0.6295984527114943,-3.1494602563583554,0.0281404732349013,-1.6520250000000005,-2.3041361111111107,0.6280523119583403,5,5,5,7,5,5,5,5,7,4,5,5,31
LGBMRegressor(),0.6288041570677242,3.291664924504074,0.02595608328420342,1.9192233534517378,2.4677269810031426,0.644151263065424,0.6080976361477637,-3.221097117073635,0.026596289464917218,-1.6786853061596687,-2.3873488761367967,0.62419920199248,8,8,8,9,9,8,7,7,6,5,6,6,37
"SVR(cache_size=3000, epsilon=0.01, gamma=1, kernel='poly')",0.6893787621987857,3.011130936074161,0.02418635110566627,1.8333940033481628,2.340283281949277,0.6961247862893768,0.615055142013899,-3.1586660873742742,0.02606031636395762,-1.9100830711984824,-2.398501060993332,0.6225875065978185,6,6,6,8,7,6,6,6,5,7,7,7,38
AdaBoostRegressor(),0.4830396163956877,3.8845677407437353,0.03791811507753586,2.5006382978723565,3.139826228028464,0.48376692863845816,0.5121779544736931,-3.505836329776502,0.034935738646728075,-2.338814010339793,-2.847782889841632,0.5406857360730147,10,10,10,11,10,10,8,8,8,10,8,8,50
"MLPRegressor(hidden_layer_sizes=(70, 5), max_iter=60, solver='lbfgs')",0.6878110495549289,3.018719996674144,0.02495156263712723,1.5276925957116525,2.2560837628531125,0.690279435384746,0.4821162947020853,-3.641961964611617,0.03509000662384892,-2.0436047507991315,-3.019278924159651,0.5098109166473328,7,7,7,4,6,7,9,9,9,8,10,10,55
DecisionTreeRegressor(),0.5949972488448991,3.438294356960495,0.03276500534058534,1.5999999999999996,2.4506382978723407,0.5993640162659746,0.46415614920118486,-3.791878372812464,0.03885825151816103,-2.293,-2.850367753623188,0.5152516508796419,9,9,9,5,8,9,10,10,10,9,9,9,57
"KNeighborsRegressor(n_neighbors=15, p=1, weights='distance')",0.47128557514638303,3.9284809135965544,0.04168598293903115,2.402816312888927,3.1586085171685054,0.4737909963086747,0.40049665711593263,-3.987502290380824,0.04088325564998872,-2.400786148128005,-3.134480226372878,0.4090663549743005,11,11,11,10,11,11,11,11,11,11,11,11,66
Ridge(),0.30768748737103346,4.495367053150166,0.048025579482312106,3.4884212331496656,3.6853256390902684,0.31027368331112504,0.21213188048721063,-4.600755219671978,0.05243422928680757,-3.171998205292202,-3.693411490617636,0.22628971657939329,12,12,12,12,12,12,12,12,12,13,12,12,73
LinearRegression(),0.2619131132855146,4.641601080175736,0.05079994093119629,4.043730887055263,3.7672062259341406,0.26544151783704184,0.18214169359961524,-4.674095055012829,0.05371976166122063,-3.020117248278551,-3.725973141599183,0.19799420141568752,13,13,13,14,13,13,13,13,13,12,13,13,77
Lasso(),-0.000592761130052466,5.404341025206269,0.06424470165853507,3.596432432432433,4.06065439907993,0.0,-0.017706793916943984,-5.304327090255486,0.06679125095122898,-3.8604423767022444,-4.325004509149317,5.551115123125783e-17,14,14,14,13,14,14,14,14,14,14,14,14,84
