,R2,RMSE,MSLE,MEDAE,MAE,EVS,10kf_R2,10kf_RMSE,10kf_MSLE,10kf_MEDAE,10kf_MAE,10kf_EVS,R2_sort,RMSE_sort,MSLE_sort,MEDAE_sort,MAE_sort,EVS_sort,10kf_R2_sort,10kf_RMSE_sort,10kf_MSLE_sort,10kf_MEDAE_sort,10kf_MAE_sort,10kf_EVS_sort,sort_score
ExtraTreesRegressor(),0.8900369769182739,62.73244284407539,0.021623516182490032,29.960000000000008,42.33333333333332,0.9069038005678153,0.5794200701646186,-71.94395670998303,0.03769883229345601,-42.33799999999998,-51.51100549450549,0.730804766864712,3,3,1,4,2,1,1,0,0,2,0,0,3
GradientBoostingRegressor(),0.7433697017067448,95.83470901437326,0.08319845608116383,40.152475978322656,65.75707151372404,0.7531477547244634,0.5959404928818841,-72.48300995515588,0.043122181018556846,-42.469429595828245,-53.489352586483605,0.6748113877782216,11,11,10,9,11,10,0,1,2,3,2,1,9
"XGBRegressor(base_score=None, booster=None, callbacks=None,
             colsample_bylevel=None, colsample_bynode=None,
             colsample_bytree=None, early_stopping_rounds=None,
             enable_categorical=False, eval_metric=None, feature_types=None,
             gamma=None, gpu_id=None, grow_policy=None, importance_type=None,
             interaction_constraints=None, learning_rate=0.11, max_bin=None,
             max_cat_threshold=None, max_cat_to_onehot=None,
             max_delta_step=None, max_depth=None, max_leaves=None,
             min_child_weight=None, missing=nan, monotone_constraints=None,
             n_estimators=650, n_jobs=None, num_parallel_tree=None,
             predictor=None, random_state=None, ...)",0.8472059065138424,73.94727033756064,0.0448284148480683,15.542205810546875,45.7818041200991,0.8572498779995544,0.5244756193042434,-75.73723398100506,0.03923669178947759,-42.09897232055664,-52.93639227898567,0.608334285043852,6,6,4,1,3,6,2,2,1,1,1,9,16
"RandomForestRegressor(max_depth=10, n_estimators=50)",0.8503586998087908,73.18036995048546,0.050546473864345,39.75361904761894,51.368855379188716,0.8529889102441479,0.5132014536258744,-80.87205148321569,0.048384737482575234,-46.01983513708515,-57.55046514535884,0.6602410666740783,5,5,6,7,5,7,4,5,4,4,3,3,23
BaggingRegressor(),0.821956727369318,79.82366213747048,0.05908426165625966,39.89999999999998,55.311111111111096,0.8283748201860751,0.5025094278148399,-80.56860151107595,0.046570340035718714,-40.69,-64.49186813186813,0.6465027477580442,8,8,8,8,8,8,5,4,3,0,8,6,26
<catboost.core.CatBoostRegressor object at 0x000001BB6302BF70>,0.8410675391063472,75.41802725290776,0.05801277318415012,36.674216150646544,52.48089733551359,0.8583000286969786,0.4988732408314247,-80.21428618334824,0.05306361214718247,-49.9423824536036,-57.79083436685905,0.6594732996678242,7,7,7,6,6,5,6,3,5,5,4,4,27
AdaBoostRegressor(),0.7219537500599239,99.75332605078864,0.09542394339493673,36.4375,62.714322593876375,0.7219756339729353,0.5228548630886282,-83.29021929322454,0.05652917539722409,-52.02185787442272,-61.001338950099395,0.6690660858667328,13,13,11,5,9,13,3,7,7,6,6,2,31
LGBMRegressor(),0.8665698747773308,69.1028263968984,0.04911755061023672,47.340458566026086,52.87436261332592,0.8788572275410629,0.4488991854579857,-82.47471822627787,0.05608208395781265,-54.49955074678373,-62.42920853630251,0.5445067987432565,4,4,5,10,7,4,7,6,6,7,7,12,45
"MLPRegressor(alpha=0.01, hidden_layer_sizes=(70, 8), max_iter=60,
             solver='lbfgs')",0.8909792220305477,62.463095455171135,0.041485685433059735,19.295653420717514,45.799512818105825,0.8958907765696543,0.2615399216200912,-90.90047209777795,0.12462018055782272,-72.49497147406308,-57.827299155997956,0.6552816557012917,2,2,3,2,4,3,11,8,13,10,5,5,52
"Lasso(alpha=0.5, max_iter=7000)",0.7363063147647753,97.14461445779386,0.13450793258611488,75.11734347660303,80.0785326332982,0.7383480706003839,0.391391584831736,-93.73450220895874,0.07965878092687866,-70.843213379657,-77.00435063919284,0.6234984701103524,12,12,13,14,14,12,8,9,9,9,10,8,53
LinearRegression(positive=True),0.7155192648373232,100.90095923338667,0.20669938912462807,64.85897259179,78.35903729464074,0.7202864826474402,0.3659017799514401,-95.62557586876693,0.08542971933805074,-72.60538184453647,-78.01179127937333,0.5956836879416679,14,14,14,12,12,14,9,10,10,11,11,10,61
DecisionTreeRegressor(),0.9101354684476151,56.710440609063106,0.01838853701933165,21.0,36.74074074074074,0.9183876866797218,0.20625720600277903,-102.25686252797871,0.06966706224411505,-55.2,-72.87362637362637,0.45298826731464503,0,0,0,3,0,0,13,12,8,8,9,13,63
Ridge(),0.7460623705458236,95.33061498265388,0.11263350140093514,73.01997534581005,79.83535545959522,0.7474157092171175,0.3503684239144234,-95.82561458398173,0.0914918153843722,-75.17135110929871,-80.24495763135783,0.6421823649123048,10,10,12,13,13,11,10,11,11,12,12,7,63
"SVR(C=1.6, cache_size=3000, epsilon=0.01, gamma=4, kernel='poly')",0.8133509452881229,81.73004942276305,0.07021237034563553,50.40516036693799,65.46225700896291,0.8166849905330609,0.20643105693669783,-104.4795000339271,0.14678722018884,-77.04721713758155,-82.47005448071204,0.5661367975232572,9,9,9,11,10,9,12,13,14,13,13,11,76
"KNeighborsRegressor(n_neighbors=3, p=1, weights='distance')",0.8934047901717918,61.76432628396756,0.023505067629689767,14.460157806056031,38.99916422133147,0.9037627588573256,-0.07387938624200512,-115.53925132027733,0.10992401249682351,-77.39825853771887,-83.88087543926888,0.3849605407573623,1,1,2,0,1,2,14,14,12,14,14,14,82
