,R2,RMSE,MSLE,MEDAE,MAE,EVS,10kf_R2,10kf_RMSE,10kf_MSLE,10kf_MEDAE,10kf_MAE,10kf_EVS,R2_sort,RMSE_sort,MSLE_sort,MEDAE_sort,MAE_sort,EVS_sort,10kf_R2_sort,10kf_RMSE_sort,10kf_MSLE_sort,10kf_MEDAE_sort,10kf_MAE_sort,10kf_EVS_sort,sort_score
ExtraTreesRegressor(),0.850494570082093,75.06335364210688,0.03826781893918438,33.31,50.73720000000001,0.8617409430512096,0.5762334193350317,-69.20977904215634,0.0332379119109036,-37.27750000000002,-48.219833333333334,0.7034608982891821,3,3,3,6,3,3,0,0,0,0,0,1,1
<catboost.core.CatBoostRegressor object at 0x0000023EF6C77EE0>,0.8698132419891754,70.04592691211877,0.04472868408776767,39.92758819169123,49.23304169251777,0.8749175078240728,0.5059627129065692,-70.24331161317154,0.04228605093682183,-39.297493145642456,-51.662377019462625,0.6760708301864549,2,2,7,9,2,2,2,1,2,1,1,5,12
GradientBoostingRegressor(),0.8471433603658514,75.89997530113003,0.038244890879944496,33.727638641134206,52.469833982712736,0.852997919964403,0.5020512176043787,-73.82940283660558,0.04352317161312199,-48.862931552455564,-56.48901751822933,0.6740647857256147,5,5,2,7,5,6,3,2,3,6,3,6,23
"XGBRegressor(base_score=None, booster=None, callbacks=None,
             colsample_bylevel=None, colsample_bynode=None,
             colsample_bytree=None, early_stopping_rounds=None,
             enable_categorical=False, eval_metric=None, feature_types=None,
             gamma=None, gpu_id=None, grow_policy=None, importance_type=None,
             interaction_constraints=None, learning_rate=0.03, max_bin=None,
             max_cat_threshold=None, max_cat_to_onehot=None,
             max_delta_step=None, max_depth=None, max_leaves=None,
             min_child_weight=None, missing=nan, monotone_constraints=None,
             n_estimators=350, n_jobs=None, num_parallel_tree=None,
             predictor=None, random_state=None, ...)",0.8725081265181508,69.3171554140566,0.031643725121774054,28.7418212890625,47.123973999023434,0.8790722154893353,0.4910006415014971,-74.24579046205288,0.036259994532443496,-49.231712341308594,-54.45151382348477,0.6311724473773955,1,1,0,1,1,1,4,3,1,8,2,9,27
"MLPRegressor(hidden_layer_sizes=(50, 9), max_iter=60, solver='lbfgs')",0.84440272666884,76.57737440812396,0.04698334338391477,42.16928418988783,56.336126458176075,0.8561906744905035,0.5139123806427861,-80.27888269733938,0.18502050891425062,-43.336041974073744,-59.001890361083284,0.7126964922399318,6,6,8,10,8,5,1,8,14,3,6,0,32
"RandomForestRegressor(max_depth=14, n_estimators=350)",0.819377754383126,82.50591771379746,0.039293541501247434,34.24857142857144,53.733371428571424,0.8282856802578651,0.3760643595882007,-79.83280259103631,0.049974353342610696,-46.866,-57.20202776390276,0.6044125749643557,9,9,4,8,6,8,10,6,5,5,4,10,40
AdaBoostRegressor(),0.81996457627871,82.3717823317677,0.055268597758039155,50.14285714285714,60.246629101166775,0.8219854767411834,0.3175158691225572,-78.66041428222134,0.048765656156188504,-49.17886755076082,-57.965745426135626,0.5883710293140112,8,8,9,12,10,11,13,4,4,7,5,11,44
"KNeighborsRegressor(p=1, weights='distance')",0.9194581649799632,55.094753035488544,0.03510411656538299,30.132396435649298,40.99571799683006,0.9243060765573841,0.4793911184876604,-82.37671599195376,0.05443166150606052,-51.06713925495293,-63.85070587363231,0.6772148026710603,0,0,1,3,0,0,5,10,7,9,11,4,46
"SVR(C=1.6, cache_size=2000, epsilon=0.09, gamma=4, kernel='poly')",0.8493097214887952,75.36020972061097,0.06962988445679012,27.837394670694948,55.47753555969691,0.8581848381350146,0.4549419999257708,-79.96095878448074,0.0730801209305039,-51.20274783864593,-61.62139560285383,0.7000632533549566,4,4,11,0,7,4,6,7,11,10,10,2,46
BaggingRegressor(),0.7899382380031973,88.97602148893824,0.04439650152657771,31.30000000000001,57.90800000000001,0.7997074707906371,0.375868838871029,-80.9723599564881,0.05154633959701226,-46.33,-61.41448717948718,0.5736331715448002,14,14,6,4,9,14,11,9,6,4,9,12,51
LGBMRegressor(),0.7957241652786244,87.74209050689434,0.05859203316758555,52.55100922369277,66.85380058448574,0.8016110368063183,0.40651183688598874,-79.53096552796387,0.055861088015999254,-53.16335672702128,-60.514186153261804,0.5168536460011983,13,13,10,14,14,13,9,5,8,11,7,13,53
"Lasso(alpha=0.4, max_iter=5000)",0.8134684113511164,83.84471158086092,0.08827779565588902,49.41063880447399,66.10751532020116,0.823025961974745,0.42258456747705864,-86.2472937397886,0.06631996098308904,-57.390671148647016,-66.96305764821142,0.661601394050815,11,11,12,11,12,10,8,11,9,13,12,7,60
LinearRegression(positive=True),0.8141917599954234,83.68198345892185,0.09468087375324805,50.63712144701958,66.66098108856455,0.8254294527849348,0.43267853202312656,-86.45177783702046,0.06874196918555207,-55.7918486046889,-67.4197827356886,0.6502180191419342,10,10,13,13,13,9,7,12,10,12,13,8,62
DecisionTreeRegressor(),0.8341928617788597,79.04985768488139,0.039546675455230974,29.0,51.6,0.8379125320487022,-0.05673866297506701,-88.85337605233374,0.07826412101260903,-41.75,-61.18782051282051,-0.3411992582780721,7,7,5,2,4,7,14,14,13,2,8,14,65
Ridge(),0.7966678702838831,87.53918225860762,0.0965916181481093,32.722872029036694,65.8212073916317,0.8018109170889768,0.3538507323974081,-87.48014060047302,0.07583440460441836,-58.52381518203358,-68.81747075217689,0.6780687685808255,12,12,14,5,11,12,12,13,12,14,14,3,68
