,R2,RMSE,MSLE,MEDAE,MAE,EVS,10kf_R2,10kf_RMSE,10kf_MSLE,10kf_MEDAE,10kf_MAE,10kf_EVS,R2_sort,RMSE_sort,MSLE_sort,MEDAE_sort,MAE_sort,EVS_sort,10kf_R2_sort,10kf_RMSE_sort,10kf_MSLE_sort,10kf_MEDAE_sort,10kf_MAE_sort,10kf_EVS_sort,sort_score
ExtraTreesRegressor(),0.8921036624805055,71.85538089549287,0.03177451608728295,32.58500000000001,50.41818181818182,0.9115966267255249,0.39826583631800017,-72.0901457892068,0.046715541578577484,-40.19699999999999,-54.54122727272727,0.6319979475366508,2,2,1,3,1,2,0,1,1,0,1,1,4
<catboost.core.CatBoostRegressor object at 0x000001D655A11850>,0.8963790986668193,70.41734186227525,0.03675716005382928,41.375075058381384,55.132128696410106,0.9117362685287934,-0.254727904757648,-68.20530570996965,0.038337999706119875,-44.403649217706494,-53.12836542680319,0.6629746413576039,1,1,3,5,4,1,4,0,0,1,0,0,5
AdaBoostRegressor(),0.8649264335067147,80.39723778624241,0.03926120157257864,57.18333333333334,59.68166325626414,0.8945763090252511,0.10706281374841715,-77.90151497080569,0.046918957808073286,-50.0175546159267,-56.14027557232389,0.4576101797302071,6,6,5,14,6,4,2,4,2,5,2,3,18
LGBMRegressor(),0.8426356236758943,86.77790412612953,0.0532568949338639,51.444824192350836,69.40636074871435,0.8580149057835922,0.10752540561174247,-78.51804627631604,0.04924262928479943,-50.759857442447,-60.552534168549116,0.44711912064817383,8,8,8,10,10,8,1,5,4,8,6,4,28
"XGBRegressor(base_score=None, booster=None, callbacks=None,
             colsample_bylevel=None, colsample_bynode=None,
             colsample_bytree=None, early_stopping_rounds=None,
             enable_categorical=False, eval_metric=None, feature_types=None,
             gamma=None, gpu_id=None, grow_policy=None, importance_type=None,
             interaction_constraints=None, learning_rate=0.09, max_bin=None,
             max_cat_threshold=None, max_cat_to_onehot=None,
             max_delta_step=None, max_depth=None, max_leaves=None,
             min_child_weight=None, missing=nan, monotone_constraints=None,
             n_estimators=200, n_jobs=None, num_parallel_tree=None,
             predictor=None, random_state=None, ...)",0.9115861215669927,65.04533659136193,0.030745657105198002,52.07014465332031,49.894061001864344,0.92958078843448,-0.16771293154153422,-80.60467946691337,0.05139469519606316,-54.36984481811523,-60.540708021684125,0.31552256558065767,0,0,0,11,0,0,3,7,6,11,5,6,38
GradientBoostingRegressor(),0.8168356361875038,93.62168111682662,0.07144859959060955,55.1214595703791,69.56131202944539,0.8352847593954384,-1.513553655512635,-77.04360673477395,0.048064665847625206,-50.12060021546882,-58.97824284166417,-0.3538116031595454,12,12,10,12,11,12,13,2,3,6,4,11,39
"MLPRegressor(alpha=0.1, hidden_layer_sizes=(50, 5), max_iter=60, solver='lbfgs')",0.8743170662340186,77.55219585832847,0.049067203774368545,31.018568334647952,55.70434286662111,0.9001513579566225,-0.7522337683624645,-79.59440886559268,0.050838668686308784,-57.21502623350229,-62.65224004531988,0.48968105640411147,5,5,6,2,5,3,10,6,5,13,9,2,45
"RandomForestRegressor(max_depth=10, min_samples_split=5, n_estimators=50)",0.8589641872258176,82.15247410241228,0.037685393246448734,42.573587301587295,60.53998558259923,0.8841918884641823,-0.5585488989299645,-84.0166027736368,0.053552108366213436,-56.700554761904755,-58.836016464242824,0.3646674312403528,7,7,4,6,7,7,7,12,7,12,3,5,46
"SVR(C=1.6, cache_size=2000, epsilon=0.09, gamma=4, kernel='poly')",0.8761342557669537,76.98950946280307,0.07064809492565159,43.38546685468219,54.37201539753963,0.8857294346297917,-1.0541029525471535,-77.4318776253296,0.3247772500975484,-45.42365703527927,-61.503391322157725,-0.49699118500288453,4,4,9,7,3,6,12,3,14,2,7,12,50
BaggingRegressor(),0.8311297790850714,89.89436730255835,0.050303513350848685,37.69999999999999,61.07272727272727,0.849619456364508,-0.2975225892874403,-83.62302907040076,0.07255103269082361,-48.02499999999999,-61.68263636363637,-0.7907309187839754,9,9,7,4,8,10,5,11,11,3,8,13,51
"Lasso(alpha=0.8, max_iter=3000)",0.8179908090658382,93.32598963482421,0.08671685486860557,44.921502848121946,71.16034907890949,0.8464164718418613,-0.5326849466511281,-83.42088928234423,0.05775724437776115,-51.8719165284934,-63.91371394656297,0.014180611197779747,11,11,12,8,12,11,6,9,8,9,10,9,51
Ridge(),0.8031093990892921,97.06629132299547,0.08699492884252055,45.71176093594923,74.03313653245627,0.830912462453438,-1.0184255569009015,-83.35937132845964,0.06610832311399145,-50.48725547981329,-64.8929654946842,0.09899713554677157,13,13,13,9,14,13,11,8,10,7,12,8,56
LinearRegression(positive=True),0.8237375361287769,91.84084325360408,0.09764244158181423,55.13453804966747,71.40507576987318,0.852843584784179,-0.5807603440366673,-83.62213953402416,0.061661275058514695,-54.27136054428421,-64.39216245836471,-0.13158225175597707,10,10,14,13,13,9,8,10,9,10,11,10,58
"KNeighborsRegressor(n_neighbors=4, p=1, weights='distance')",0.8834733808080085,74.67384560894551,0.03642718691285728,29.210083897612947,53.33961117565138,0.8904000094945296,-0.7157408236002272,-99.06755258667478,0.08916376801698969,-59.557580966463924,-72.64787355735963,0.26368381475280156,3,3,2,0,2,5,9,13,12,14,14,7,69
DecisionTreeRegressor(),0.7876948906819512,100.79434507947359,0.07713205202597453,31.0,63.04545454545455,0.7885777974065624,-7.978465059757251,-113.01159634785674,0.09422919386388211,-49.15,-72.38454545454546,-5.208771188852984,14,14,11,1,9,14,14,14,13,4,13,14,72
