,R2,RMSE,MSLE,MEDAE,MAE,EVS,10kf_R2,10kf_RMSE,10kf_MSLE,10kf_MEDAE,10kf_MAE,10kf_EVS,R2_sort,RMSE_sort,MSLE_sort,MEDAE_sort,MAE_sort,EVS_sort,10kf_R2_sort,10kf_RMSE_sort,10kf_MSLE_sort,10kf_MEDAE_sort,10kf_MAE_sort,10kf_EVS_sort,sort_score
<catboost.core.CatBoostRegressor object at 0x000001D6557A0B80>,0.8850330837468398,66.51805154608041,0.023287622006357533,30.144382375679925,49.43004051175819,0.9006813047307027,0.6609163988539277,-68.50161430301802,0.03172191695063707,-36.08567698715952,-49.29570154051519,0.8149756693608176,1,1,2,3,2,2,3,0,0,0,0,0,3
ExtraTreesRegressor(),0.8759762505483195,69.08845907438325,0.024364599604392575,28.524999999999977,47.18772727272728,0.8953277838808046,0.6772282741563014,-72.4946530736766,0.03322242730362057,-38.462,-51.32386363636365,0.7878944278603309,4,4,3,2,0,4,1,1,1,1,1,1,6
"XGBRegressor(base_score=None, booster=None, callbacks=None,
             colsample_bylevel=None, colsample_bynode=None,
             colsample_bytree=None, early_stopping_rounds=None,
             enable_categorical=False, eval_metric=None, feature_types=None,
             gamma=None, gpu_id=None, grow_policy=None, importance_type=None,
             interaction_constraints=None, learning_rate=0.11, max_bin=None,
             max_cat_threshold=None, max_cat_to_onehot=None,
             max_delta_step=None, max_depth=None, max_leaves=None,
             min_child_weight=None, missing=nan, monotone_constraints=None,
             n_estimators=200, n_jobs=None, num_parallel_tree=None,
             predictor=None, random_state=None, ...)",0.8802040585942725,67.90068107332056,0.03436492388199547,42.932708740234375,51.13412128795277,0.8967997125484467,0.4835453993281014,-74.8142985428875,0.03879898153832581,-45.627451705932614,-55.72085154446688,0.7797486057026257,3,3,7,7,4,3,10,2,2,4,2,3,23
"RandomForestRegressor(max_depth=10, n_estimators=350)",0.8826029725402298,67.2173874039581,0.02115068450481667,26.89401175015462,49.37235252337849,0.9070262467392086,0.6351404314000153,-84.19007564111944,0.05054037286799517,-42.15646634728283,-59.02873331464035,0.7296379910127391,2,2,0,1,1,1,5,7,3,2,3,6,26
AdaBoostRegressor(),0.8718804839061981,70.21998347549605,0.02743540287795854,49.97045454545453,57.03512153064076,0.8929887159935387,0.6605472755510942,-82.00311279009175,0.05786623314340242,-44.900104368305584,-59.259050415596064,0.7168833804186221,5,5,4,9,7,5,4,4,6,3,4,7,28
LGBMRegressor(),0.8580697652667171,73.90784487702703,0.03756852573853526,38.7734200733145,59.023516674240845,0.8896495884004509,0.6625543996334906,-83.40945098963404,0.05353833933964805,-56.248487622051904,-62.189209963010875,0.7424628797812913,6,6,8,5,9,6,2,5,5,10,7,5,34
"SVR(C=1.6, cache_size=3000, epsilon=0.09, gamma=4, kernel='poly')",0.8069486073968112,86.19648328888367,0.09830353016848246,56.334980247571934,67.17597878726792,0.844557377428323,0.5993123484649238,-79.31660241471631,0.0768369184480761,-49.019503957949226,-62.72861274057177,0.7815332061156199,10,10,13,12,10,10,6,3,10,6,8,2,35
GradientBoostingRegressor(),0.8516612785420263,75.55798087793916,0.03935805633687694,41.70101796247013,57.54382312913144,0.8740051164548874,0.5055835944942217,-83.85190777187397,0.05107909425985268,-50.60842075615433,-59.640416139026726,0.7090542576755461,7,7,9,6,8,7,8,6,4,8,5,9,40
"MLPRegressor(alpha=0.1, hidden_layer_sizes=(70, 7), max_iter=60, solver='lbfgs')",0.731005240299015,101.74779068424611,0.08521896486398306,51.8050969486296,78.59725684353884,0.7792342434006916,0.708681009414102,-88.28390813598845,0.13021372144927157,-48.76107912877516,-76.69791088684255,0.7638973872720114,14,14,12,11,14,14,0,9,14,5,13,4,45
BaggingRegressor(),0.8339787127210504,79.93462954189505,0.029661303436583943,33.75,56.98636363636363,0.8702259621313133,0.4627040317963157,-84.44746586434131,0.06916392173820435,-55.500000000000014,-61.74245454545454,0.7104578847554607,8,8,6,4,6,8,11,8,7,9,6,8,49
"Lasso(alpha=0.8, max_iter=3000)",0.7798699681290623,92.04341559629155,0.07893703153285479,64.41854110467007,69.39946826496235,0.8216330984907051,0.4947888444979235,-90.37476201510192,0.07188993385802289,-58.49100803240249,-69.77079161084981,0.7019802936346047,11,11,11,13,11,11,9,10,8,11,10,10,58
LinearRegression(positive=True),0.7626000562788788,95.58580101633838,0.1103549390637427,71.45415237580573,73.940726927073,0.8108220808030095,0.5071893767448583,-90.82733174075459,0.07316109511648566,-62.87100860092712,-70.78158288101487,0.6850335395070853,13,13,14,14,13,13,7,11,9,13,11,12,63
DecisionTreeRegressor(),0.8327007963389784,80.24168039571002,0.027945977906918076,26.5,53.27272727272727,0.8541436528153815,0.3732601829908003,-104.26297172403669,0.08173208333319926,-49.85,-69.6509090909091,0.4769921803650436,9,9,5,0,5,9,13,13,11,7,9,14,67
Ridge(),0.7683294125278368,94.42533364991763,0.07523715206140394,48.9812616601769,71.57358017075377,0.8115381773457433,0.4475666976731566,-90.99005558300993,0.08329683183399622,-59.115002223767746,-72.23594061453002,0.6985166748052574,12,12,10,8,12,12,12,12,12,12,12,11,71
"KNeighborsRegressor(n_neighbors=6, weights='distance')",0.8881048915908902,65.62338504319837,0.022058173536320377,50.50274390286593,49.57892481423318,0.9112536046818506,-0.391543587888783,-107.13664748488087,0.09712879711545906,-80.25621855365345,-84.06544032767006,0.5500073218473625,0,0,1,10,3,0,14,14,13,14,14,13,82
