,R2,RMSE,MSLE,MEDAE,MAE,EVS,10kf_R2,10kf_RMSE,10kf_MSLE,10kf_MEDAE,10kf_MAE,10kf_EVS,R2_sort,RMSE_sort,MSLE_sort,MEDAE_sort,MAE_sort,EVS_sort,10kf_R2_sort,10kf_RMSE_sort,10kf_MSLE_sort,10kf_MEDAE_sort,10kf_MAE_sort,10kf_EVS_sort,sort_score
ExtraTreesRegressor(),0.9062251303869389,61.17297076202733,0.024259990927229677,26.22,41.68999999999999,0.9064932073942604,0.7155448807183097,-71.28606581009586,0.0428990130992629,-44.56750000000001,-51.90005494505495,0.7825233164639791,1,1,0,1,0,1,0,0,2,1,0,0,3
BaggingRegressor(),0.8738708572215066,70.9453702193142,0.038920139880387235,44.099999999999994,53.12962962962962,0.8738713278121036,0.6881225753928358,-79.33723402852347,0.04484719385015681,-41.86,-52.28016483516484,0.7504999287096041,3,3,3,8,3,3,1,5,3,0,1,1,11
GradientBoostingRegressor(),0.8052099093700797,88.16572175183815,0.08011148879925781,33.97972196553337,60.358960018877134,0.8106786017551318,0.6481089708935049,-74.21513752152376,0.04109822682952473,-47.54335900967559,-55.3335249007981,0.7332377692580541,12,12,11,3,9,11,4,1,0,4,3,3,15
"RandomForestRegressor(max_depth=18, min_samples_leaf=2, min_samples_split=5,
                      n_estimators=350)",0.8527438216570062,76.65722610348016,0.057190120856758106,49.27702494331061,53.988847351061665,0.8536930542365908,0.6581543123085276,-75.73029075229094,0.04513019277054786,-45.59707514945379,-56.27166600818949,0.7391962615454255,5,5,5,11,4,5,2,2,4,2,4,2,16
"XGBRegressor(base_score=None, booster=None, callbacks=None,
             colsample_bylevel=None, colsample_bynode=None,
             colsample_bytree=None, early_stopping_rounds=None,
             enable_categorical=False, eval_metric=None, feature_types=None,
             gamma=None, gpu_id=None, grow_policy=None, importance_type=None,
             interaction_constraints=None, learning_rate=0.11, max_bin=None,
             max_cat_threshold=None, max_cat_to_onehot=None,
             max_delta_step=None, max_depth=None, max_leaves=None,
             min_child_weight=None, missing=nan, monotone_constraints=None,
             n_estimators=650, n_jobs=None, num_parallel_tree=None,
             predictor=None, random_state=None, ...)",0.9142145259803315,58.509072683442625,0.026203284558341724,29.5760498046875,43.01664875171803,0.9146356094194906,0.6559270174046995,-76.07299312729397,0.04284603967241163,-47.012915802001956,-54.04963174337869,0.7091068859922973,0,0,1,2,1,0,3,3,1,3,2,5,17
<catboost.core.CatBoostRegressor object at 0x000001BB650E9070>,0.9008227031789491,62.910403511988655,0.03874698125897174,25.138486123796895,45.39677907541518,0.9019293888433451,0.6101163838758444,-79.30481997451146,0.05773095876650707,-49.87885188055518,-57.840792671798184,0.7329221790428376,2,2,2,0,2,2,5,4,5,6,5,4,29
AdaBoostRegressor(),0.7514795947732502,99.58578792073484,0.09391111507870448,43.64705882352939,67.54396166928912,0.7534235099039157,0.6027851226247177,-83.75682354159278,0.06504091508805791,-49.79413828269778,-60.613158796505715,0.7025078327233534,13,13,13,7,13,13,6,7,7,5,6,6,37
LGBMRegressor(),0.8612665738640446,74.40581758157563,0.06526587361476135,40.55553487434264,55.77629112558231,0.8621105333176828,0.5949679042125243,-82.7153545090863,0.058334933204431574,-50.007024866006574,-61.33961248883863,0.6761144121075101,4,4,7,6,6,4,7,6,6,7,7,8,41
"Lasso(alpha=0.1, max_iter=4000)",0.8169535434580875,85.4667127630656,0.06679772632758041,53.3690793183481,63.73153554548509,0.8198465913486279,0.5403157701392524,-86.482637442056,0.06774224690074657,-60.33749494333144,-68.10503257708447,0.6667166435438215,9,9,8,12,10,9,9,8,8,9,10,9,53
LinearRegression(positive=True),0.8162479527026933,85.6312789644669,0.06738407876821452,56.747530575347355,63.74156575140205,0.8193446395320843,0.528379317313345,-87.53396130795191,0.0698424934957279,-61.878918159346824,-69.07576401596745,0.6603176292667169,10,10,9,14,11,10,10,10,10,10,11,10,61
Ridge(),0.8063897074403326,87.89831664503679,0.07336205943376171,54.87895669001432,65.29655587230903,0.8086744652337488,0.5162840246480337,-86.98056051819182,0.07862933184627058,-65.91534980631323,-70.16919777220477,0.6762716773371669,11,11,10,13,12,12,11,9,11,11,12,7,61
DecisionTreeRegressor(),0.723226626256604,105.09413769462965,0.1106245464597227,45.0,69.29629629629629,0.7253237965805628,0.4639722847870079,-91.71581765863077,0.06887752147399939,-52.05,-62.54175824175824,0.4211119945960231,14,14,14,9,14,14,14,11,9,8,8,14,64
"MLPRegressor(alpha=0.001, hidden_layer_sizes=(60, 6), max_iter=40,
             solver='lbfgs')",0.8436260747780896,78.99480041855352,0.05852385972286016,45.85140507471314,56.86537870005496,0.8438016391150475,0.560781810504293,-103.88502723268955,0.10175523257374382,-65.93776805270404,-64.62969898722899,0.6268220610641009,6,6,6,10,7,6,8,14,13,12,9,13,69
"KNeighborsRegressor(n_neighbors=9, weights='distance')",0.8316082614612301,81.97411330300358,0.04979783135723193,36.80245047933187,55.49463478014139,0.8321294118370159,0.5121181149672629,-94.02703992152841,0.08454108016273339,-70.66454952752102,-73.52572196876137,0.6528580007745335,8,8,4,5,5,8,12,12,12,13,14,11,74
"SVR(C=0.7, cache_size=3000, epsilon=0.08, gamma=4, kernel='poly')",0.8330997842874993,81.61026466641863,0.0869003529035261,36.77041117628198,58.55945897999507,0.8369923004583373,0.4690586079263417,-94.86456365841983,0.1062897639641409,-72.26634214493033,-73.23172317716596,0.6516575483568039,7,7,12,4,8,7,13,13,14,14,13,12,79
