,R2,RMSE,MSLE,MEDAE,MAE,EVS,10kf_R2,10kf_RMSE,10kf_MSLE,10kf_MEDAE,10kf_MAE,10kf_EVS,R2_sort,RMSE_sort,MSLE_sort,MEDAE_sort,MAE_sort,EVS_sort,10kf_R2_sort,10kf_RMSE_sort,10kf_MSLE_sort,10kf_MEDAE_sort,10kf_MAE_sort,10kf_EVS_sort,sort_score
ExtraTreesRegressor(),0.9052602595831887,61.318746816215274,0.022849883986122976,24.409999999999968,43.39037037037037,0.9056489085873373,0.7384516058313848,-70.47637087611798,0.035279165344841414,-46.26499999999999,-52.093516483516474,0.8132411345091558,1,1,0,1,1,1,0,0,0,1,0,0,1
"RandomForestRegressor(max_depth=18, n_estimators=50)",0.8227349755020595,83.87619154336306,0.049406445752393266,49.039999999999964,58.79432098765432,0.8231886398763038,0.6568370845886503,-76.4906233052547,0.04211587001028318,-51.85400000000002,-59.57448351648352,0.7451278328967673,7,7,6,11,6,9,1,1,1,3,2,2,10
GradientBoostingRegressor(),0.8292301836955871,82.32518795480156,0.05197970425589641,44.91208910214539,60.75813951199507,0.8301478516893598,0.6000139398981015,-79.96237413345965,0.0476906147526665,-47.83378752825313,-59.23727513688666,0.6900043505399261,6,6,8,6,7,6,4,2,4,2,1,7,20
"XGBRegressor(base_score=None, booster=None, callbacks=None,
             colsample_bylevel=None, colsample_bynode=None,
             colsample_bytree=None, early_stopping_rounds=None,
             enable_categorical=False, eval_metric=None, feature_types=None,
             gamma=None, gpu_id=None, grow_policy=None, importance_type=None,
             interaction_constraints=None, learning_rate=0.11, max_bin=None,
             max_cat_threshold=None, max_cat_to_onehot=None,
             max_delta_step=None, max_depth=None, max_leaves=None,
             min_child_weight=None, missing=nan, monotone_constraints=None,
             n_estimators=50, n_jobs=None, num_parallel_tree=None,
             predictor=None, random_state=None, ...)",0.885128073138373,67.52026347026893,0.02495277994994969,26.4610595703125,47.39936659071181,0.8891168601606433,0.6001277454294445,-80.39736377178605,0.04621364248196308,-52.7831413269043,-60.17173053196499,0.7079391288632586,3,3,1,2,2,2,3,3,3,4,3,5,21
BaggingRegressor(),0.846894548529066,77.95114566900932,0.04415060078416187,45.80000000000001,55.51481481481481,0.8479982896581625,0.6523280459682053,-89.98587550948643,0.042418543981220205,-52.94500000000001,-60.37587912087912,0.7316365137988728,4,4,4,7,5,4,2,7,2,5,4,3,23
AdaBoostRegressor(),0.8135143190228691,86.02999955884862,0.04995043131796631,44.813953488372135,62.673184175562994,0.8135617969695667,0.5927411768011753,-80.61283142706708,0.05890777497270444,-55.06678024011141,-68.06142774460976,0.704500980788884,12,12,7,5,8,12,5,4,5,6,8,6,34
LGBMRegressor(),0.8890912974050105,66.34527334960069,0.02846243511547925,30.96632178217112,47.67984515926985,0.8890938687690387,0.5886817110154661,-84.7431607988076,0.06084318323347619,-58.77026994704183,-64.06977474288763,0.7224584487928263,2,2,2,3,3,3,6,6,6,7,5,4,34
<catboost.core.CatBoostRegressor object at 0x000001BB64096F40>,0.8386404196083824,80.02479185360906,0.045111452971563666,33.58360039645686,55.42670939961978,0.8387663713107651,0.5639916619076655,-82.8577623082879,0.06432016518808503,-62.285586077315045,-64.72165316084896,0.7487789552561391,5,5,5,4,4,5,7,5,7,8,7,1,35
DecisionTreeRegressor(),0.7803201675308241,93.37320576886901,0.061405164286516725,48.0,63.2962962962963,0.7809315618555197,0.4217123783355727,-96.0801576981257,0.06910509221951752,-45.9,-64.47472527472527,0.579753395069868,14,14,10,10,10,14,12,13,8,0,6,14,53
"Lasso(alpha=0.4, max_iter=5000)",0.8193431930954402,84.67483132852398,0.06409660966424988,52.507717854731936,66.75558834864641,0.8231684192929702,0.4935342450047859,-92.90580210014095,0.07462010172226927,-68.44752086768258,-75.8471419802234,0.6858659488950288,10,10,11,12,13,10,8,9,9,10,11,9,56
"KNeighborsRegressor(n_neighbors=4, p=1, weights='distance')",0.910311753698162,59.66160622866727,0.033264356169696106,18.246217934819924,40.135879939620324,0.9103118393503382,0.47101368626136353,-94.77315766696609,0.08398048183302158,-68.78951899547353,-71.97608329375554,0.6525354187170185,0,0,3,0,0,0,10,12,11,11,9,11,64
LinearRegression(positive=True),0.8160683509500621,85.43885263797938,0.06710213356105978,54.67769409812081,66.35926472819183,0.8203356247498902,0.47198289337587845,-94.49319720374203,0.0760619882508182,-71.20890383195947,-77.26353843240632,0.6747557750051841,11,11,12,13,12,11,9,11,10,12,12,10,64
"MLPRegressor(alpha=0.1, hidden_layer_sizes=(30, 8), max_iter=40, solver='lbfgs')",0.820644661336084,84.369277390586,0.05720358672525275,45.88787357979703,64.76123088702057,0.8237677876131123,0.3767286450268593,-92.8838404836956,0.15589821637554335,-63.325536325822256,-73.2259507948536,0.6450876689044451,9,9,9,8,11,8,14,8,14,9,10,12,67
Ridge(),0.801304141009451,88.8017620452784,0.07467433403012867,68.89541787088478,70.04420752835901,0.8044311320877544,0.455285634925277,-94.33099235873854,0.08981686229609467,-72.35028982275365,-78.02040106740886,0.6897061717630028,13,13,13,14,14,13,11,10,12,13,13,8,67
"SVR(C=1.6, cache_size=3000, epsilon=0.09, gamma=3, kernel='poly')",0.8224744886513271,83.93779598118398,0.10741267746306947,47.356464494303054,62.83983852389019,0.8239884315513228,0.4117375217164498,-103.07912990304247,0.11432884404816257,-82.05157289359525,-81.98372340281196,0.6375289883755177,8,8,14,9,9,7,13,14,13,14,14,13,81
