,R2,RMSE,MSLE,MEDAE,MAE,EVS,10kf_R2,10kf_RMSE,10kf_MSLE,10kf_MEDAE,10kf_MAE,10kf_EVS,R2_sort,RMSE_sort,MSLE_sort,MEDAE_sort,MAE_sort,EVS_sort,10kf_R2_sort,10kf_RMSE_sort,10kf_MSLE_sort,10kf_MEDAE_sort,10kf_MAE_sort,10kf_EVS_sort,sort_score
ExtraTreesRegressor(),0.9115890921121729,56.36480238588618,0.021837509414290274,25.340000000000003,38.40520000000001,0.9116167206124088,0.5718039932887651,-70.1807355397294,0.03438574719806915,-39.24300000000001,-51.263807692307694,0.7176602421067223,4,4,2,2,3,4,1,1,0,1,0,1,4
<catboost.core.CatBoostRegressor object at 0x0000023EF6C8D520>,0.9415782075083132,45.81867251967386,0.028622188252142293,30.495068518420794,36.57546307440487,0.9422755479711911,0.5629446602453606,-70.13358389128184,0.04450043557913994,-45.796110017652055,-54.74696335189234,0.7228555247108608,1,1,3,5,1,1,2,0,3,3,2,0,10
"KNeighborsRegressor(n_neighbors=4, p=1, weights='distance')",0.8844847145834598,64.42802095928238,0.034502227752043646,21.172384214620877,41.72438114097262,0.8915161944458367,0.5600084775009596,-79.39655372632264,0.051579694975948234,-44.25612690716399,-58.474032613669785,0.7113316997353704,5,5,4,0,5,5,3,5,5,2,5,2,22
GradientBoostingRegressor(),0.9311700645198925,49.73289546895315,0.03815657728248163,33.46828781458649,37.906173681693275,0.9342965837393297,0.46497399009192647,-72.43151684336301,0.04320851208595721,-47.58697215838945,-54.20183943986333,0.62808098733069,2,2,7,7,2,2,7,2,2,5,1,8,25
"XGBRegressor(base_score=None, booster=None, callbacks=None,
             colsample_bylevel=None, colsample_bynode=None,
             colsample_bytree=None, early_stopping_rounds=None,
             enable_categorical=False, eval_metric=None, feature_types=None,
             gamma=None, gpu_id=None, grow_policy=None, importance_type=None,
             interaction_constraints=None, learning_rate=0.01, max_bin=None,
             max_cat_threshold=None, max_cat_to_onehot=None,
             max_delta_step=None, max_depth=None, max_leaves=None,
             min_child_weight=None, missing=nan, monotone_constraints=None,
             n_estimators=650, n_jobs=None, num_parallel_tree=None,
             predictor=None, random_state=None, ...)",0.942649275011832,45.396724632495044,0.02069154754320176,28.846282958984375,34.1184619140625,0.9429424598003189,0.4943801789474662,-77.51814701773169,0.04057857632867347,-51.2280776977539,-57.20763362982334,0.6433947175061057,0,0,0,3,0,0,5,4,1,10,4,7,31
AdaBoostRegressor(),0.9250383897397901,51.900855567075325,0.021546542297062474,31.43589743589746,39.854944004590976,0.9259420592060679,0.5130268647773507,-76.81247953755933,0.05415461193701189,-48.786198666499786,-59.00746185763178,0.5979100309024401,3,3,1,6,4,3,4,3,8,6,6,9,36
"RandomForestRegressor(max_depth=14, min_samples_leaf=2, n_estimators=350)",0.8729281086396599,67.57402849089759,0.0356912341922854,37.779580189651654,47.32028934240361,0.8734593149225911,0.3984232830223771,-79.85725944802115,0.053396208352810955,-47.16498352916925,-59.4722211145336,0.5896555553783926,7,7,5,8,7,8,12,6,7,4,7,10,46
"MLPRegressor(hidden_layer_sizes=(40, 6), max_iter=60, solver='lbfgs')",0.8327597507144152,77.52208890210798,0.06345408708919928,49.914000275424144,58.726526304423295,0.8371672953661271,0.5801788495746942,-85.60585852573345,0.050696468912575066,-68.58526543104165,-60.49521880255374,0.43034765034368283,10,10,10,12,11,10,0,10,4,14,8,13,49
"SVR(C=1.6, cache_size=2000, epsilon=0.01, gamma=4, kernel='poly')",0.8711199118018705,68.0531098072152,0.06943572021307294,47.634259910427886,51.65007975383395,0.8785694756335475,0.4686795742080939,-81.04835614521672,0.10360585238656918,-50.12904676496372,-61.50540107115605,0.6864261168860097,8,8,11,11,9,7,6,9,14,8,9,3,49
DecisionTreeRegressor(),0.7994243818487621,84.89734978195727,0.06077723692436777,29.0,52.04,0.8004941095737804,0.016511314866031034,-80.553458121825,0.07383886959837785,-31.0,-55.0,-0.23526542310951976,14,14,9,4,10,14,14,8,12,0,3,14,51
LGBMRegressor(),0.8456210320707922,74.48162274726864,0.05636354620276141,24.520848461079936,45.20570298200637,0.8460703812083816,0.4156774099255879,-80.22611548347027,0.05878810981400981,-50.18111414847424,-61.97901613378391,0.5477760432947654,9,9,8,1,6,9,9,7,9,9,10,12,56
BaggingRegressor(),0.8818835031109598,65.14938833174106,0.036593589709308316,38.0,48.79599999999999,0.8830276371337513,0.4097060164782902,-85.84533050335801,0.051803161687364714,-49.364999999999995,-62.21923076923076,0.5885962791860144,6,6,6,9,8,6,11,11,6,7,11,11,57
"Lasso(alpha=0.6, max_iter=3000)",0.8235776337972726,79.62178046372918,0.06984581085764767,50.87668149495698,61.589007821771354,0.8267495802627519,0.4137092259978939,-88.1961426646569,0.06843291451758039,-58.473159618394334,-68.71676542554395,0.6658239936763302,11,11,12,13,12,11,10,12,10,12,12,5,61
LinearRegression(positive=True),0.8205997853952541,80.2909400438678,0.07940130979793249,56.1464895300669,62.43123438347233,0.8214830473833894,0.4253618042280081,-88.51544794550645,0.07079246627443375,-58.553256264975495,-69.32826179699182,0.6486896559746923,12,12,13,14,13,12,8,13,11,13,13,6,64
Ridge(),0.8105261790932163,82.51438556869427,0.08045499529098342,42.016018795884236,62.879583398405515,0.8171343405814622,0.35151962557937544,-88.90096250852307,0.07835544991970424,-56.336882894814174,-69.64629997042898,0.6793525789995132,13,13,14,10,14,13,13,14,13,11,14,4,69
