,R2,RMSE,MSLE,MEDAE,MAE,EVS,10kf_R2,10kf_RMSE,10kf_MSLE,10kf_MEDAE,10kf_MAE,10kf_EVS,R2_sort,RMSE_sort,MSLE_sort,MEDAE_sort,MAE_sort,EVS_sort,10kf_R2_sort,10kf_RMSE_sort,10kf_MSLE_sort,10kf_MEDAE_sort,10kf_MAE_sort,10kf_EVS_sort,sort_score
ExtraTreesRegressor(),0.893740240683414,67.19865058845372,0.024469844311633616,27.670000000000016,44.557727272727284,0.9041603083420165,0.5124064593029984,-71.72839063692727,0.03577778827022422,-37.499,-49.77909999999999,0.7115894813532159,6,6,1,4,4,8,0,2,2,0,2,0,6
"XGBRegressor(base_score=None, booster=None, callbacks=None,
             colsample_bylevel=None, colsample_bynode=None,
             colsample_bytree=None, early_stopping_rounds=None,
             enable_categorical=False, eval_metric=None, feature_types=None,
             gamma=None, gpu_id=None, grow_policy=None, importance_type=None,
             interaction_constraints=None, learning_rate=0.11, max_bin=None,
             max_cat_threshold=None, max_cat_to_onehot=None,
             max_delta_step=None, max_depth=None, max_leaves=None,
             min_child_weight=None, missing=nan, monotone_constraints=None,
             n_estimators=200, n_jobs=None, num_parallel_tree=None,
             predictor=None, random_state=None, ...)",0.9149843603629514,60.107069072161714,0.027730268588656494,25.259117126464844,41.15050645308061,0.9240167594803224,0.3249611249278666,-65.19877718247768,0.029753106988747474,-44.044515228271486,-46.480054085471416,0.5965035065994916,1,1,3,3,1,1,2,0,0,3,0,2,7
<catboost.core.CatBoostRegressor object at 0x000001D655B09A00>,0.9098483160775882,61.89606782929561,0.03179636296296145,30.15486005264431,44.2715797951626,0.9152892788652702,-0.1734795933977034,-66.20572318968767,0.0352253484021786,-40.46709943247098,-48.41477564291277,0.5309237596100758,2,2,5,7,3,2,10,1,1,2,1,3,18
"RandomForestRegressor(max_depth=22, n_estimators=50)",0.8933477742992797,67.32263404342892,0.02596347170596834,29.18999999999997,45.163636363636364,0.9052836591362304,0.43654927114021935,-77.46625005181876,0.042591423783689755,-46.117000000000004,-52.23056363636364,0.6118118605511722,7,7,2,5,5,7,1,7,3,4,3,1,19
BaggingRegressor(),0.8965404343312591,66.30731825783225,0.027940574946440852,23.39999999999999,46.23181818181819,0.9087388780112896,0.1394471108777468,-82.7648712811288,0.046648104202081195,-37.735,-59.137181818181816,0.5219751494093154,5,5,4,1,6,5,4,12,6,1,9,4,36
"MLPRegressor(alpha=0.001, hidden_layer_sizes=(30, 8), max_iter=60,
             solver='lbfgs')",0.8234271651058737,86.6239698677113,0.049025908764042184,36.97064987309395,61.55394513397793,0.8661268645599254,0.211772598636764,-74.82044199397887,0.11539924891296305,-48.41392800477429,-56.090294912942156,0.4197556652032432,13,13,10,10,11,10,3,4,14,7,5,6,39
LGBMRegressor(),0.9015229999491905,64.69095212728304,0.037116724621419975,21.68844774453231,46.48218639175987,0.910267016640248,0.09842351082822941,-71.75985740438308,0.04855215662799261,-49.69169623584192,-54.42878118117979,0.14058214469068903,3,3,7,0,7,4,5,3,7,10,4,11,40
AdaBoostRegressor(),0.8905839284510393,68.18937299753782,0.0371957912120341,37.31999999999999,51.90619272398985,0.9124289582793502,-0.05693545353929288,-76.6215070691522,0.0456782794483476,-48.9994995761303,-56.11352702757828,0.38743697841060565,8,8,8,11,8,3,8,6,5,9,6,7,41
GradientBoostingRegressor(),0.8990903893204142,65.48508619239888,0.03196994176562922,24.362726925216947,43.5568280211153,0.9076321563522758,-0.10839269977180639,-75.29163885253686,0.043981779615030345,-51.272475640931724,-56.242563666267394,0.1123136494591364,4,4,6,2,2,6,9,5,4,11,7,12,48
"Lasso(alpha=0.6, max_iter=3000)",0.8366454443972109,83.3185615381027,0.07362519582893455,44.70814460937348,62.66865615114645,0.8643906177905043,0.0619042282733309,-79.92296083901624,0.06171739683660728,-51.31480368623306,-58.71248254119231,0.16782210268521264,10,10,13,13,12,11,6,9,9,12,8,10,54
Ridge(),0.8244946396999736,86.36172945342213,0.06879047430179251,43.08550643227245,65.8890324258235,0.8506965677451218,0.018526707106519213,-81.1025497497302,0.06775597982360156,-48.688757015027115,-61.03643442994528,0.2948598394208274,12,12,12,12,14,13,7,11,10,8,12,9,57
"SVR(C=1.6, cache_size=3000, epsilon=0.09, gamma=4, kernel='poly')",0.8496844754676991,79.92415557500604,0.054965457365819106,31.375082751951908,56.261026556914885,0.8725711078004443,-0.25724385675572625,-79.35772244671719,0.08782403025414637,-48.040922187002074,-59.76987999336395,0.006205616210561604,9,9,11,9,10,9,11,8,13,6,10,13,61
DecisionTreeRegressor(),0.8158347247973868,88.4667374574401,0.037229013554986264,29.5,53.0,0.8160216146583883,-0.8506671456268373,-98.2824639865766,0.06050957421467355,-47.45,-64.36636363636363,0.311667418846865,14,14,9,6,9,14,14,14,8,5,13,8,62
LinearRegression(positive=True),0.830647681766024,84.83434502586694,0.08882753587241721,51.86487162736657,64.13294302102913,0.860309954728374,-0.2949059075289545,-80.93085366543538,0.06933913459810877,-53.8662763755194,-60.04091542580024,-0.13976920766395398,11,11,14,14,13,12,12,10,11,13,11,14,71
"KNeighborsRegressor(n_neighbors=4, weights='distance')",0.9410493738000093,50.05187479763067,0.012314715285660608,31.05818313119964,36.29082200468894,0.9535755786591572,-0.4213577566220021,-97.3295199993991,0.069414149481404,-69.1076352585153,-71.12293790279439,0.44651297811292856,0,0,0,8,0,0,13,13,12,14,14,5,71
